X,Y,Z,pos
25,3,-54,lateral L
22,1,-49,lateral L
25,0,-63,lateral L
24,8,-50,lateral L
26,1,-50,lateral L
22,6,-48,lateral L
27,9,-40,lateral L
29,4,-44,lateral L
24,4,-57,lateral L
20,9,-46,lateral L
21,1,-62,lateral L
25,6,-60,lateral L
21,1,-54,lateral L
20,9,-57,lateral L
18,5,-48,lateral L
17,6,-48,lateral L
20,9,-42,lateral L
22,4,-40,lateral L
18,1,-51,lateral L
19,1,-45,lateral L
18,3,-54,lateral L
19,9,-57,lateral L
20,9,-55,lateral L
19,1,-59,lateral L
25,1,-47,lateral L
21,0,-45,lateral L
26,1,-58,lateral L
25,2,-48,lateral L
19,9,-43,lateral L
18,9,-58,lateral L
15,1,-62,lateral L
11,5,-62,lateral L
10,4,-66,lateral L
8,2,-53,lateral L
12,8,-58,lateral L
19,8,-58,lateral L
20,0,-50,lateral L
22,4,-57,lateral L
20,9,-50,lateral L
21,6,-51,lateral L
15,1,-58,lateral L
10,0,-61,lateral L
6,1,-56,lateral L
2,9,-47,lateral L
6,7,-56,lateral L
8,5,-55,lateral L
12,0,-51,lateral L
15,7,-39,lateral L
20,7,-52,lateral L
18,3,-53,lateral L
14,1,-50,lateral L
11,4,-54,lateral L
10,1,-50,lateral L
18,3,-44,lateral L
19,1,-43,lateral L
15,4,-49,lateral L
18,6,-45,lateral L
16,0,-45,lateral L
17,5,-49,lateral L
16,4,-53,lateral L
15,4,-48,lateral L
14,6,-47,lateral L
17,7,-55,lateral L
17,3,-52,lateral L
18,8,-54,lateral L
18,3,-40,lateral L
13,5,-31,lateral L
13,0,-39,lateral L
12,0,-46,lateral L
14,4,-42,lateral L
16,5,-41,lateral L
20,4,-39,lateral L
18,0,-32,lateral L
19,8,-40,lateral L
15,7,-43,lateral L
16,5,-54,lateral L
15,8,-35,lateral L
15,7,-38,lateral L
15,6,-39,lateral L
18,1,-46,lateral L
15,0,-38,lateral L
16,5,-41,lateral L
16,0,-45,lateral L
12,6,-46,lateral L
16,7,-48,lateral L
13,3,-44,lateral L
16,0,-49,lateral L
19,4,-48,lateral L
19,5,-44,lateral L
18,8,-49,lateral L
10,3,-44,lateral L
14,7,-45,lateral L
12,6,-48,lateral L
14,0,-45,lateral L
13,7,-45,lateral L
15,0,-35,lateral L
17,0,-49,lateral L
13,3,-46,lateral L
17,8,-55,lateral L
14,2,-46,lateral L
15,8,-42,lateral L
13,8,-42,lateral L
14,9,-45,lateral L
14,9,-46,lateral L
11,8,-42,lateral L
13,6,-36,lateral L
16,9,-55,lateral L
15,9,-46,lateral L
15,0,-49,lateral L
16,8,-52,lateral L
17,3,-51,lateral L
15,9,-48,lateral L
11,5,-47,lateral L
14,6,-36,lateral L
17,6,-50,lateral L
13,6,-47,lateral L
16,2,-49,lateral L
16,2,-53,lateral L
15,8,-44,lateral L
9,2,-39,lateral L
12,4,-48,lateral L
15,8,-42,lateral L
14,3,-46,lateral L
12,3,-43,lateral L
16,4,-46,lateral L
15,1,-48,lateral L
11,1,-43,lateral L
10,2,-46,lateral L
12,3,-48,lateral L
14,2,-48,lateral L
16,8,-53,lateral L
18,1,-53,lateral L
19,9,-47,lateral L
14,2,-51,lateral L
11,2,-50,lateral L
14,3,-49,lateral L
12,8,-48,lateral L
12,6,-47,lateral L
14,8,-52,lateral L
14,6,-53,lateral L
14,6,-51,lateral L
13,8,-43,lateral L
18,4,-45,lateral L
17,4,-53,lateral L
18,9,-49,lateral L
18,2,-56,lateral L
15,2,-58,lateral L
15,2,-47,lateral L
15,1,-50,lateral L
15,0,-46,lateral L
15,8,-51,lateral L
15,8,-52,lateral L
16,0,-46,lateral L
15,9,-46,lateral L
16,4,-43,lateral L
15,7,-40,lateral L
14,8,-40,lateral L
14,1,-41,lateral L
17,0,-55,lateral L
17,0,-62,lateral L
14,1,-52,lateral L
17,0,-53,lateral L
14,8,-41,lateral L
20,7,-46,lateral L
19,8,-41,lateral L
13,2,-45,lateral L
13,7,-44,lateral L
14,6,-44,lateral L
16,3,-40,lateral L
13,2,-41,lateral L
12,4,-41,lateral L
13,6,-38,lateral L
15,2,-39,lateral L
15,2,-41,lateral L
16,2,-46,lateral L
18,1,-53,lateral L
18,1,-48,lateral L
16,1,-47,lateral L
17,1,-56,lateral L
17,2,-53,lateral L
15,1,-43,lateral L
17,9,-32,lateral L
15,2,-46,lateral L
21,0,-47,lateral L
17,8,-43,lateral L
20,6,-47,lateral L
13,8,-34,lateral L
16,5,-46,lateral L
14,7,-43,lateral L
15,4,-34,lateral L
16,5,-46,lateral L
17,0,-46,lateral L
15,7,-45,lateral L
17,1,-33,lateral L
18,0,-49,lateral L
16,3,-40,lateral L
19,9,-42,lateral L
17,0,-42,lateral L
19,6,-42,lateral L
19,3,-35,lateral L
17,2,-40,lateral L
18,0,-46,lateral L
18,0,-51,lateral L
14,5,-32,lateral L
17,8,-38,lateral L
16,6,-46,lateral L
16,7,-44,lateral L
13,3,-46,lateral L
18,8,-32,lateral L
18,1,-44,lateral L
17,5,-44,lateral L
19,4,-50,lateral L
17,5,-53,lateral L
18,1,-47,lateral L
17,8,-37,lateral L
16,7,-35,lateral L
18,9,-36,lateral L
14,1,-30,lateral L
15,2,-49,lateral L
17,8,-51,lateral L
17,9,-42,lateral L
17,1,-41,lateral L
20,3,-45,lateral L
20,3,-55,lateral L
14,1,-36,lateral L
18,8,-43,lateral L
14,9,-33,lateral L
14,2,-33,lateral L
15,8,-42,lateral L
19,1,-37,lateral L
15,2,-30,lateral L
18,3,-44,lateral L
19,1,-38,lateral L
18,5,-35,lateral L
19,8,-39,lateral L
20,5,-52,lateral L
18,0,-45,lateral L
18,5,-32,lateral L
17,0,-39,lateral L
18,1,-43,lateral L
17,9,-40,lateral L
17,8,-40,lateral L
17,5,-39,lateral L
15,0,-29,lateral L
16,0,-35,lateral L
17,6,-29,lateral L
17,4,-37,lateral L
16,1,-35,lateral L
21,0,-41,lateral L
24,2,-40,lateral L
16,9,-36,lateral L
15,3,-43,lateral L
16,3,-31,lateral L
16,9,-39,lateral L
16,9,-40,lateral L
14,8,-37,lateral L
16,0,-35,lateral L
17,1,-38,lateral L
14,2,-36,lateral L
16,1,-40,lateral L
18,1,-42,lateral L
18,4,-39,lateral L
17,3,-31,lateral L
17,1,-43,lateral L
16,3,-31,lateral L
17,4,-43,lateral L
13,2,-40,lateral L
15,1,-36,lateral L
18,0,-31,lateral L
18,5,-42,lateral L
15,3,-34,lateral L
18,6,-44,lateral L
12,4,-39,lateral L
11,5,-32,lateral L
7,5,-37,lateral L
14,6,-39,lateral L
12,1,-34,lateral L
16,0,-40,lateral L
12,1,-44,lateral L
10,9,-47,lateral L
12,2,-47,lateral L
11,2,-39,lateral L
14,1,-47,lateral L
13,1,-46,lateral L
16,2,-41,lateral L
17,3,-40,lateral L
21,5,-43,lateral L
19,3,-43,lateral L
13,0,-45,lateral L
15,3,-46,lateral L
9,4,-47,lateral L
12,8,-38,lateral L
12,7,-41,lateral L
16,0,-46,lateral L
14,4,-41,lateral L
16,3,-37,lateral L
14,2,-29,lateral L
17,7,-38,lateral L
9,7,-47,lateral L
8,2,-35,lateral L
14,0,-36,lateral L
13,0,-31,lateral L
12,1,-40,lateral L
12,1,-38,lateral L
11,7,-39,lateral L
11,9,-34,lateral L
12,8,-29,lateral L
10,2,-41,lateral L
11,9,-50,lateral L
14,2,-51,lateral L
14,1,-40,lateral L
13,8,-43,lateral L
12,4,-36,lateral L
12,2,-51,lateral L
14,3,-51,lateral L
15,3,-48,lateral L
13,3,-49,lateral L
14,9,-45,lateral L
14,2,-56,lateral L
12,3,-46,lateral L
16,4,-43,lateral L
12,3,-35,lateral L
13,1,-45,lateral L
15,9,-43,lateral L
15,3,-47,lateral L
12,1,-43,lateral L
9,9,-46,lateral L
11,4,-39,lateral L
13,1,-38,lateral L
10,3,-49,lateral L
17,9,-47,lateral L
13,5,-50,lateral L
12,3,-48,lateral L
13,5,-56,lateral L
15,2,-50,lateral L
15,0,-47,lateral L
15,2,-50,lateral L
14,4,-55,lateral L
12,7,-47,lateral L
17,1,-51,lateral L
15,8,-51,lateral L
13,2,-54,lateral L
13,8,-43,lateral L
10,1,-47,lateral L
13,5,-51,lateral L
12,3,-38,lateral L
14,9,-54,lateral L
14,1,-50,lateral L
12,4,-48,lateral L
14,5,-48,lateral L
14,3,-46,lateral L
13,9,-48,lateral L
17,1,-51,lateral L
14,3,-55,lateral L
13,0,-44,lateral L
13,4,-42,lateral L
14,1,-45,lateral L
12,2,-44,lateral L
12,4,-44,lateral L
11,9,-49,lateral L
10,7,-45,lateral L
9,3,-43,lateral L
12,6,-47,lateral L
8,7,-44,lateral L
11,2,-46,lateral L
10,6,-49,lateral L
10,2,-39,lateral L
12,1,-46,lateral L
14,4,-50,lateral L
8,9,-37,lateral L
15,9,-45,lateral L
13,1,-41,lateral L
19,1,-49,lateral L
15,5,-46,lateral L
12,1,-51,lateral L
10,3,-47,lateral L
17,9,-41,lateral L
11,9,-40,lateral L
11,6,-47,lateral L
18,5,-40,lateral L
24,5,-47,lateral L
17,5,-54,lateral L
14,6,-52,lateral L
13,2,-51,lateral L
13,7,-50,lateral L
12,5,-47,lateral L
6,6,-45,lateral L
3,6,-48,lateral L
8,1,-43,lateral L
13,3,-48,lateral L
8,6,-33,lateral L
14,6,-47,lateral L
16,3,-50,lateral L
6,4,-53,lateral L
-8,5,-45,lateral L
-11,6,-50,lateral L
-21,9,-37,lateral L
-19,2,-42,lateral L
-19,0,-44,lateral L
-18,3,-52,lateral L
-15,3,-46,lateral L
-13,0,-42,lateral L
-7,5,-59,lateral L
-9,2,-56,lateral L
-10,2,-55,lateral L
-7,1,-64,lateral L
0,6,-66,lateral L
-1,8,-68,lateral L
-3,9,-63,lateral L
-4,2,-67,lateral L
-1,4,-60,lateral L
2,9,-61,lateral L
6,5,-65,lateral L
2,4,-58,lateral L
3,9,-48,lateral L
0,9,-43,lateral L
3,9,-45,lateral L
4,7,-66,lateral L
9,9,-54,lateral L
9,9,-49,lateral L
7,3,-61,lateral L
6,5,-64,lateral L
4,0,-61,lateral L
2,9,-54,lateral L
7,5,-53,lateral L
8,5,-51,lateral L
7,4,-51,lateral L
6,8,-44,lateral L
6,0,-43,lateral L
10,5,-55,lateral L
6,0,-44,lateral L
5,4,-39,lateral L
4,5,-52,lateral L
5,9,-55,lateral L
4,2,-38,lateral L
7,3,-54,lateral L
7,4,-58,lateral L
6,0,-50,lateral L
9,7,-61,lateral L
9,5,-46,lateral L
10,9,-57,lateral L
8,6,-56,lateral L
7,1,-55,lateral L
8,9,-45,lateral L
11,7,-58,lateral L
10,9,-57,lateral L
9,6,-69,lateral L
7,9,-61,lateral L
8,9,-61,lateral L
7,6,-55,lateral L
9,8,-62,lateral L
7,3,-68,lateral L
4,9,-58,lateral L
7,8,-59,lateral L
9,9,-62,lateral L
3,5,-60,lateral L
6,8,-65,lateral L
7,7,-63,lateral L
10,6,-58,lateral L
10,9,-47,lateral L
12,8,-41,lateral L
10,5,-50,lateral L
8,7,-49,lateral L
15,6,-55,lateral L
10,1,-50,lateral L
5,9,-49,lateral L
5,3,-48,lateral L
3,5,-48,lateral L
5,7,-54,lateral L
7,1,-60,lateral L
14,0,-53,lateral L
11,0,-52,lateral L
11,4,-49,lateral L
9,7,-51,lateral L
9,9,-43,lateral L
10,9,-43,lateral L
7,2,-45,lateral L
7,3,-52,lateral L
9,3,-47,lateral L
9,5,-51,lateral L
10,0,-52,lateral L
11,0,-52,lateral L
9,2,-49,lateral L
8,8,-46,lateral L
7,8,-51,lateral L
9,7,-63,lateral L
7,9,-44,lateral L
5,7,-56,lateral L
8,0,-50,lateral L
8,9,-51,lateral L
9,7,-61,lateral L
10,5,-60,lateral L
5,1,-50,lateral L
7,8,-49,lateral L
9,4,-54,lateral L
9,2,-60,lateral L
9,5,-53,lateral L
7,0,-44,lateral L
9,0,-54,lateral L
8,1,-44,lateral L
11,0,-45,lateral L
8,0,-52,lateral L
11,9,-49,lateral L
12,2,-53,lateral L
13,0,-53,lateral L
7,1,-50,lateral L
5,3,-49,lateral L
9,2,-48,lateral L
12,3,-52,lateral L
10,4,-54,lateral L
12,5,-55,lateral L
10,4,-51,lateral L
14,9,-56,lateral L
11,7,-57,lateral L
11,3,-49,lateral L
9,7,-47,lateral L
5,6,-51,lateral L
7,7,-55,lateral L
6,0,-48,lateral L
7,8,-53,lateral L
12,0,-51,lateral L
13,1,-47,lateral L
9,3,-46,lateral L
7,5,-41,lateral L
9,7,-44,lateral L
5,8,-45,lateral L
9,5,-46,lateral L
10,0,-36,lateral L
9,3,-47,lateral L
9,7,-46,lateral L
10,4,-43,lateral L
9,7,-47,lateral L
9,2,-47,lateral L
11,2,-55,lateral L
11,9,-54,lateral L
11,8,-47,lateral L
13,3,-51,lateral L
13,0,-53,lateral L
11,3,-54,lateral L
16,9,-52,lateral L
14,9,-48,lateral L
14,1,-54,lateral L
13,0,-52,lateral L
12,5,-57,lateral L
12,6,-41,lateral L
17,1,-45,lateral L
11,8,-47,lateral L
12,8,-42,lateral L
10,9,-52,lateral L
11,6,-48,lateral L
12,1,-39,lateral L
10,4,-40,lateral L
13,0,-43,lateral L
13,5,-47,lateral L
14,6,-56,lateral L
12,5,-42,lateral L
9,0,-50,lateral L
9,9,-37,lateral L
7,2,-33,lateral L
8,7,-43,lateral L
11,0,-45,lateral L
11,2,-41,lateral L
9,1,-34,lateral L
7,3,-37,lateral L
9,2,-40,lateral L
10,3,-44,lateral L
13,0,-55,lateral L
12,6,-45,lateral L
12,3,-40,lateral L
14,3,-45,lateral L
16,0,-52,lateral L
12,0,-46,lateral L
13,4,-53,lateral L
12,5,-52,lateral L
13,0,-57,lateral L
9,9,-50,lateral L
9,6,-41,lateral L
7,7,-58,lateral L
7,2,-49,lateral L
10,2,-47,lateral L
9,5,-44,lateral L
9,1,-50,lateral L
7,0,-57,lateral L
9,3,-44,lateral L
10,4,-45,lateral L
14,2,-45,lateral L
10,3,-43,lateral L
8,0,-45,lateral L
10,9,-48,lateral L
11,0,-50,lateral L
12,1,-58,lateral L
13,0,-59,lateral L
14,5,-53,lateral L
12,8,-56,lateral L
7,4,-43,lateral L
13,8,-59,lateral L
8,8,-62,lateral L
11,1,-60,lateral L
13,1,-51,lateral L
11,0,-57,lateral L
9,5,-49,lateral L
11,1,-45,lateral L
8,3,-54,lateral L
8,9,-56,lateral L
6,1,-49,lateral L
9,4,-46,lateral L
10,5,-50,lateral L
14,3,-46,lateral L
15,3,-46,lateral L
16,4,-52,lateral L
9,0,-45,lateral L
10,0,-46,lateral L
7,8,-50,lateral L
6,5,-53,lateral L
9,8,-53,lateral L
6,1,-46,lateral L
7,8,-48,lateral L
10,0,-62,lateral L
7,9,-46,lateral L
10,7,-42,lateral L
9,2,-49,lateral L
9,0,-60,lateral L
11,2,-55,lateral L
8,5,-47,lateral L
11,0,-61,lateral L
11,8,-42,lateral L
11,8,-53,lateral L
3,0,-53,lateral L
4,7,-50,lateral L
8,7,-42,lateral L
13,5,-39,lateral L
14,8,-53,lateral L
12,3,-50,lateral L
13,3,-44,lateral L
10,2,-50,lateral L
9,8,-44,lateral L
9,7,-48,lateral L
5,4,-46,lateral L
2,7,-53,lateral L
6,9,-67,lateral L
8,7,-50,lateral L
11,0,-50,lateral L
12,8,-34,lateral L
11,7,-44,lateral L
10,7,-60,lateral L
10,9,-50,lateral L
10,2,-55,lateral L
8,9,-50,lateral L
5,7,-48,lateral L
7,8,-59,lateral L
10,8,-57,lateral L
9,5,-44,lateral L
12,7,-54,lateral L
10,9,-52,lateral L
10,3,-47,lateral L
9,6,-45,lateral L
8,2,-49,lateral L
11,9,-41,lateral L
10,1,-39,lateral L
9,3,-44,lateral L
8,8,-50,lateral L
3,4,-42,lateral L
8,3,-50,lateral L
11,3,-45,lateral L
10,5,-51,lateral L
7,6,-59,lateral L
7,4,-49,lateral L
6,6,-42,lateral L
8,7,-53,lateral L
5,5,-54,lateral L
5,4,-48,lateral L
6,9,-51,lateral L
5,0,-44,lateral L
8,7,-39,lateral L
8,7,-43,lateral L
11,8,-43,lateral L
9,3,-51,lateral L
8,9,-49,lateral L
11,6,-40,lateral L
9,8,-51,lateral L
7,5,-41,lateral L
4,3,-43,lateral L
7,0,-47,lateral L
8,1,-48,lateral L
8,5,-57,lateral L
8,5,-51,lateral L
8,1,-57,lateral L
7,5,-57,lateral L
8,3,-54,lateral L
10,1,-50,lateral L
9,5,-52,lateral L
9,8,-39,lateral L
9,4,-47,lateral L
7,1,-48,lateral L
10,9,-57,lateral L
8,0,-48,lateral L
8,0,-44,lateral L
5,0,-57,lateral L
6,9,-50,lateral L
6,7,-48,lateral L
8,7,-46,lateral L
10,0,-60,lateral L
9,0,-48,lateral L
7,7,-46,lateral L
6,0,-48,lateral L
7,8,-48,lateral L
4,8,-42,lateral L
9,4,-42,lateral L
8,0,-47,lateral L
8,5,-51,lateral L
9,1,-45,lateral L
10,0,-49,lateral L
7,7,-44,lateral L
7,1,-45,lateral L
4,8,-46,lateral L
4,2,-39,lateral L
9,4,-58,lateral L
10,0,-47,lateral L
8,5,-46,lateral L
7,0,-52,lateral L
10,0,-43,lateral L
11,1,-46,lateral L
8,1,-53,lateral L
9,4,-55,lateral L
9,2,-52,lateral L
14,7,-62,lateral L
9,4,-45,lateral L
13,2,-54,lateral L
10,2,-44,lateral L
7,1,-41,lateral L
6,2,-47,lateral L
9,3,-49,lateral L
11,4,-52,lateral L
11,5,-60,lateral L
12,7,-54,lateral L
12,1,-56,lateral L
9,8,-45,lateral L
10,7,-44,lateral L
7,3,-44,lateral L
10,6,-50,lateral L
11,3,-56,lateral L
10,2,-53,lateral L
9,8,-47,lateral L
7,4,-48,lateral L
8,4,-52,lateral L
11,4,-56,lateral L
13,5,-55,lateral L
12,3,-53,lateral L
10,4,-52,lateral L
10,6,-43,lateral L
10,8,-47,lateral L
11,0,-50,lateral L
13,8,-45,lateral L
11,5,-45,lateral L
12,2,-51,lateral L
7,5,-44,lateral L
10,6,-52,lateral L
10,3,-48,lateral L
8,7,-42,lateral L
6,9,-52,lateral L
8,3,-56,lateral L
7,1,-44,lateral L
9,4,-45,lateral L
11,5,-58,lateral L
11,4,-51,lateral L
9,3,-53,lateral L
11,0,-54,lateral L
9,2,-58,lateral L
7,4,-49,lateral L
8,5,-46,lateral L
10,7,-47,lateral L
8,8,-38,lateral L
9,7,-47,lateral L
10,2,-46,lateral L
13,9,-50,lateral L
10,9,-49,lateral L
10,1,-58,lateral L
8,8,-56,lateral L
10,3,-53,lateral L
8,5,-51,lateral L
8,4,-50,lateral L
12,9,-50,lateral L
12,2,-49,lateral L
11,8,-47,lateral L
12,0,-43,lateral L
12,1,-43,lateral L
10,9,-45,lateral L
8,1,-38,lateral L
12,9,-53,lateral L
11,8,-45,lateral L
12,0,-46,lateral L
10,0,-56,lateral L
9,0,-53,lateral L
9,1,-46,lateral L
9,1,-49,lateral L
13,9,-53,lateral L
6,9,-46,lateral L
7,0,-43,lateral L
9,6,-44,lateral L
4,5,-53,lateral L
11,9,-48,lateral L
9,9,-51,lateral L
14,1,-54,lateral L
13,9,-56,lateral L
7,2,-54,lateral L
7,9,-52,lateral L
6,9,-44,lateral L
7,2,-50,lateral L
5,2,-47,lateral L
3,5,-47,lateral L
11,8,-45,lateral L
14,3,-55,lateral L
15,7,-49,lateral L
12,3,-46,lateral L
8,9,-47,lateral L
10,4,-55,lateral L
10,7,-50,lateral L
4,7,-42,lateral L
8,3,-55,lateral L
7,2,-51,lateral L
10,5,-59,lateral L
10,6,-48,lateral L
11,1,-53,lateral L
10,8,-48,lateral L
9,2,-49,lateral L
6,1,-41,lateral L
7,0,-44,lateral L
9,3,-55,lateral L
12,9,-55,lateral L
11,1,-53,lateral L
8,1,-51,lateral L
10,2,-51,lateral L
7,2,-55,lateral L
8,2,-57,lateral L
9,7,-49,lateral L
9,9,-40,lateral L
6,9,-43,lateral L
8,1,-53,lateral L
9,1,-42,lateral L
9,0,-46,lateral L
10,2,-49,lateral L
6,1,-61,lateral L
10,8,-45,lateral L
10,7,-50,lateral L
9,0,-58,lateral L
8,7,-47,lateral L
7,6,-50,lateral L
10,8,-45,lateral L
11,2,-49,lateral L
10,1,-45,lateral L
8,2,-47,lateral L
11,2,-50,lateral L
7,8,-40,lateral L
7,7,-53,lateral L
7,1,-43,lateral L
5,9,-47,lateral L
5,1,-51,lateral L
8,1,-54,lateral L
11,5,-50,lateral L
15,8,-46,lateral L
11,2,-50,lateral L
12,1,-63,lateral L
11,8,-53,lateral L
7,8,-59,lateral L
9,7,-47,lateral L
10,9,-53,lateral L
7,8,-55,lateral L
9,8,-51,lateral L
11,7,-41,lateral L
9,2,-48,lateral L
8,8,-51,lateral L
12,7,-57,lateral L
11,2,-57,lateral L
8,3,-65,lateral L
8,3,-47,lateral L
6,3,-46,lateral L
4,4,-45,lateral L
7,8,-50,lateral L
9,4,-43,lateral L
12,2,-36,lateral L
8,3,-38,lateral L
5,2,-49,lateral L
8,0,-49,lateral L
7,2,-55,lateral L
10,8,-50,lateral L
11,0,-43,lateral L
8,2,-45,lateral L
8,1,-56,lateral L
10,4,-59,lateral L
11,2,-51,lateral L
9,3,-56,lateral L
10,2,-53,lateral L
9,6,-51,lateral L
9,9,-45,lateral L
11,2,-51,lateral L
6,3,-50,lateral L
13,5,-56,lateral L
10,2,-41,lateral L
7,2,-57,lateral L
8,0,-47,lateral L
8,0,-49,lateral L
8,1,-57,lateral L
11,7,-49,lateral L
8,0,-60,lateral L
10,8,-53,lateral L
8,1,-49,lateral L
13,2,-53,lateral L
13,4,-52,lateral L
10,1,-45,lateral L
9,1,-53,lateral L
7,6,-43,lateral L
9,8,-53,lateral L
12,9,-35,lateral L
9,1,-46,lateral L
11,9,-44,lateral L
11,5,-54,lateral L
8,6,-48,lateral L
9,1,-45,lateral L
11,3,-51,lateral L
11,8,-51,lateral L
10,6,-53,lateral L
10,8,-56,lateral L
11,7,-53,lateral L
11,9,-53,lateral L
10,9,-43,lateral L
12,4,-50,lateral L
14,8,-50,lateral L
12,9,-51,lateral L
10,8,-53,lateral L
9,5,-53,lateral L
11,0,-44,lateral L
12,5,-46,lateral L
9,1,-52,lateral L
12,1,-51,lateral L
7,2,-43,lateral L
10,3,-38,lateral L
11,2,-47,lateral L
11,0,-43,lateral L
8,4,-55,lateral L
12,2,-54,lateral L
11,9,-52,lateral L
12,8,-53,lateral L
8,1,-56,lateral L
9,1,-56,lateral L
13,9,-62,lateral L
12,3,-54,lateral L
12,8,-57,lateral L
11,9,-50,lateral L
10,0,-54,lateral L
9,5,-52,lateral L
