X,Y,Z,pos
251,43,11,lateral L
253,47,18,lateral L
248,46,23,lateral L
248,43,21,lateral L
249,51,17,lateral L
247,49,17,lateral L
247,45,28,lateral L
249,45,35,lateral L
258,44,16,lateral L
255,44,20,lateral L
250,44,13,lateral L
246,48,20,lateral L
248,48,20,lateral L
250,49,20,lateral L
248,51,21,lateral L
246,50,24,lateral L
249,48,20,lateral L
248,46,18,lateral L
248,45,21,lateral L
247,47,15,lateral L
248,50,15,lateral L
246,51,15,lateral L
253,49,14,lateral L
248,49,14,lateral L
249,55,20,lateral L
247,47,25,lateral L
252,45,26,lateral L
247,48,20,lateral L
248,47,11,lateral L
252,48,21,lateral L
252,46,16,lateral L
250,50,28,lateral L
253,47,13,lateral L
253,50,6,lateral L
247,48,18,lateral L
254,49,17,lateral L
252,46,8,lateral L
247,49,19,lateral L
248,48,20,lateral L
253,50,18,lateral L
254,51,11,lateral L
256,48,16,lateral L
247,47,12,lateral L
245,49,8,lateral L
242,52,15,lateral L
248,49,21,lateral L
249,48,26,lateral L
250,49,21,lateral L
248,52,10,lateral L
247,49,14,lateral L
244,50,17,lateral L
248,50,27,lateral L
251,44,22,lateral L
254,46,19,lateral L
260,46,9,lateral L
261,45,17,lateral L
250,42,26,lateral L
256,45,17,lateral L
249,49,16,lateral L
248,44,19,lateral L
246,43,21,lateral L
254,45,27,lateral L
256,50,17,lateral L
252,45,21,lateral L
249,46,23,lateral L
246,48,18,lateral L
256,47,19,lateral L
257,40,17,lateral L
253,44,12,lateral L
247,39,29,lateral L
246,39,18,lateral L
249,40,30,lateral L
254,37,14,lateral L
253,39,15,lateral L
255,40,7,lateral L
251,39,12,lateral L
244,42,22,lateral L
248,41,14,lateral L
248,42,16,lateral L
246,42,11,lateral L
246,38,29,lateral L
255,36,22,lateral L
252,39,18,lateral L
252,40,20,lateral L
257,38,12,lateral L
249,38,30,lateral L
254,39,9,lateral L
255,38,28,lateral L
254,38,19,lateral L
249,37,24,lateral L
256,42,13,lateral L
259,41,17,lateral L
260,39,16,lateral L
255,39,21,lateral L
252,39,21,lateral L
257,37,20,lateral L
247,38,22,lateral L
252,36,20,lateral L
250,38,17,lateral L
249,34,16,lateral L
254,41,18,lateral L
257,37,17,lateral L
255,36,19,lateral L
252,30,19,lateral L
250,37,15,lateral L
250,38,16,lateral L
251,35,11,lateral L
252,37,13,lateral L
254,39,18,lateral L
251,41,21,lateral L
252,36,18,lateral L
251,37,28,lateral L
251,35,28,lateral L
254,33,17,lateral L
259,36,10,lateral L
251,39,22,lateral L
251,36,17,lateral L
250,34,26,lateral L
253,33,19,lateral L
252,38,16,lateral L
254,34,7,lateral L
255,34,7,lateral L
255,36,10,lateral L
253,38,19,lateral L
252,35,14,lateral L
254,38,5,lateral L
254,36,14,lateral L
256,34,8,lateral L
255,34,27,lateral L
254,32,22,lateral L
253,35,14,lateral L
252,37,14,lateral L
258,35,-1,lateral L
251,35,20,lateral L
248,37,32,lateral L
252,34,19,lateral L
253,33,24,lateral L
248,32,19,lateral L
243,35,22,lateral L
254,31,24,lateral L
260,38,10,lateral L
249,40,16,lateral L
249,38,13,lateral L
253,37,22,lateral L
255,35,34,lateral L
258,33,15,lateral L
247,35,18,lateral L
247,36,18,lateral L
252,34,22,lateral L
258,35,14,lateral L
256,33,9,lateral L
257,33,17,lateral L
254,37,20,lateral L
255,35,11,lateral L
251,41,10,lateral L
250,37,17,lateral L
251,35,11,lateral L
257,32,22,lateral L
253,33,18,lateral L
254,33,18,lateral L
255,35,15,lateral L
261,33,13,lateral L
253,39,16,lateral L
251,38,20,lateral L
252,35,12,lateral L
257,39,15,lateral L
255,39,7,lateral L
256,37,7,lateral L
254,42,11,lateral L
248,39,24,lateral L
253,37,11,lateral L
254,34,11,lateral L
251,35,20,lateral L
257,35,9,lateral L
259,39,13,lateral L
259,40,14,lateral L
248,40,19,lateral L
252,39,20,lateral L
256,31,12,lateral L
248,36,13,lateral L
250,33,17,lateral L
248,35,19,lateral L
255,39,18,lateral L
256,39,11,lateral L
250,43,17,lateral L
251,40,14,lateral L
250,40,6,lateral L
253,38,10,lateral L
255,41,4,lateral L
253,39,13,lateral L
252,38,7,lateral L
249,38,10,lateral L
251,35,7,lateral L
247,36,17,lateral L
256,38,10,lateral L
255,40,14,lateral L
252,37,17,lateral L
257,37,10,lateral L
252,37,13,lateral L
251,40,17,lateral L
250,38,13,lateral L
249,37,25,lateral L
255,40,32,lateral L
255,42,22,lateral L
254,47,11,lateral L
250,42,19,lateral L
260,36,24,lateral L
255,37,25,lateral L
252,36,21,lateral L
248,35,10,lateral L
246,35,17,lateral L
247,43,10,lateral L
249,38,21,lateral L
243,46,15,lateral L
254,41,21,lateral L
255,44,20,lateral L
259,42,12,lateral L
253,39,21,lateral L
252,36,17,lateral L
258,39,13,lateral L
255,39,23,lateral L
250,43,23,lateral L
252,39,13,lateral L
249,40,19,lateral L
247,40,11,lateral L
254,36,15,lateral L
245,39,17,lateral L
251,43,19,lateral L
254,42,20,lateral L
254,38,33,lateral L
255,39,9,lateral L
260,36,9,lateral L
251,38,19,lateral L
245,42,19,lateral L
248,40,20,lateral L
250,41,18,lateral L
252,41,8,lateral L
251,39,13,lateral L
249,42,9,lateral L
252,45,18,lateral L
250,43,20,lateral L
251,43,24,lateral L
256,43,7,lateral L
252,40,16,lateral L
245,42,22,lateral L
252,39,18,lateral L
256,41,12,lateral L
250,41,14,lateral L
253,40,8,lateral L
252,43,12,lateral L
254,41,12,lateral L
251,42,21,lateral L
253,45,20,lateral L
247,45,25,lateral L
251,41,13,lateral L
249,41,16,lateral L
250,40,6,lateral L
251,40,14,lateral L
251,37,11,lateral L
251,37,10,lateral L
253,42,7,lateral L
246,43,21,lateral L
251,37,18,lateral L
255,36,9,lateral L
250,40,16,lateral L
255,38,9,lateral L
251,39,15,lateral L
254,40,10,lateral L
259,41,7,lateral L
251,39,9,lateral L
252,39,5,lateral L
252,39,6,lateral L
253,40,15,lateral L
255,40,25,lateral L
258,37,22,lateral L
250,37,11,lateral L
251,33,13,lateral L
250,36,13,lateral L
257,35,7,lateral L
258,35,11,lateral L
245,41,22,lateral L
250,39,9,lateral L
251,42,27,lateral L
254,36,20,lateral L
253,35,8,lateral L
251,34,12,lateral L
249,38,15,lateral L
251,37,8,lateral L
255,32,14,lateral L
252,35,18,lateral L
250,37,19,lateral L
258,38,10,lateral L
254,37,-1,lateral L
248,37,19,lateral L
247,37,23,lateral L
251,36,22,lateral L
255,34,22,lateral L
253,38,8,lateral L
257,34,21,lateral L
251,37,13,lateral L
247,35,22,lateral L
250,36,13,lateral L
255,35,21,lateral L
252,34,15,lateral L
248,34,19,lateral L
257,36,10,lateral L
253,34,6,lateral L
253,32,10,lateral L
254,32,27,lateral L
257,33,12,lateral L
250,34,13,lateral L
255,34,11,lateral L
256,29,16,lateral L
259,34,13,lateral L
259,35,17,lateral L
248,36,21,lateral L
255,34,11,lateral L
247,33,15,lateral L
256,31,3,lateral L
256,31,5,lateral L
251,33,16,lateral L
252,30,16,lateral L
256,28,20,lateral L
254,27,17,lateral L
256,38,11,lateral L
256,37,13,lateral L
247,42,16,lateral L
253,35,27,lateral L
256,35,7,lateral L
254,32,24,lateral L
258,33,12,lateral L
253,33,4,lateral L
249,33,16,lateral L
248,30,21,lateral L
254,32,17,lateral L
256,34,11,lateral L
248,29,16,lateral L
245,31,20,lateral L
253,33,19,lateral L
251,35,30,lateral L
254,33,5,lateral L
254,34,12,lateral L
254,34,12,lateral L
251,35,20,lateral L
260,32,10,lateral L
259,32,6,lateral L
248,33,9,lateral L
252,31,26,lateral L
253,33,16,lateral L
256,35,12,lateral L
253,30,4,lateral L
255,31,8,lateral L
254,31,11,lateral L
256,35,4,lateral L
258,33,13,lateral L
253,34,15,lateral L
256,33,4,lateral L
253,31,11,lateral L
249,37,17,lateral L
254,36,17,lateral L
247,36,25,lateral L
252,34,16,lateral L
256,31,24,lateral L
262,32,7,lateral L
255,32,13,lateral L
251,33,4,lateral L
253,35,9,lateral L
251,33,11,lateral L
249,29,6,lateral L
252,33,0,lateral L
250,34,12,lateral L
247,33,6,lateral L
252,33,16,lateral L
254,33,16,lateral L
254,34,4,lateral L
251,34,15,lateral L
255,33,19,lateral L
259,29,12,lateral L
256,29,13,lateral L
254,34,9,lateral L
252,35,12,lateral L
255,38,8,lateral L
251,36,15,lateral L
255,34,-6,lateral L
245,30,11,lateral L
254,32,9,lateral L
249,32,18,lateral L
256,33,13,lateral L
252,33,14,lateral L
258,32,14,lateral L
257,34,8,lateral L
251,34,4,lateral L
253,32,3,lateral L
253,35,7,lateral L
247,35,13,lateral L
249,29,12,lateral L
253,29,19,lateral L
254,34,2,lateral L
254,37,6,lateral L
258,40,2,lateral L
249,39,14,lateral L
256,35,10,lateral L
253,37,14,lateral L
262,33,12,lateral L
251,34,8,lateral L
250,38,8,lateral L
252,33,21,lateral L
253,34,23,lateral L
254,34,7,lateral L
252,35,2,lateral L
247,37,11,lateral L
254,36,10,lateral L
252,35,12,lateral L
253,37,14,lateral L
249,39,10,lateral L
252,38,6,lateral L
252,36,9,lateral L
253,36,13,lateral L
254,34,7,lateral L
254,34,15,lateral L
252,36,16,lateral L
252,37,10,lateral L
253,31,16,lateral L
245,39,12,lateral L
251,37,15,lateral L
253,36,5,lateral L
250,39,6,lateral L
249,38,11,lateral L
253,37,17,lateral L
253,37,22,lateral L
254,38,-5,lateral L
248,38,11,lateral L
253,39,14,lateral L
252,35,17,lateral L
254,35,20,lateral L
255,36,13,lateral L
255,37,7,lateral L
254,38,8,lateral L
251,39,2,lateral L
242,40,22,lateral L
251,38,13,lateral L
251,38,20,lateral L
251,39,17,lateral L
256,33,11,lateral L
253,35,12,lateral L
255,35,24,lateral L
256,39,12,lateral L
257,37,14,lateral L
254,37,19,lateral L
251,36,16,lateral L
255,37,12,lateral L
256,34,4,lateral L
257,33,12,lateral L
256,37,11,lateral L
251,41,13,lateral L
251,40,17,lateral L
255,34,13,lateral L
258,37,6,lateral L
256,36,5,lateral L
253,36,11,lateral L
251,35,12,lateral L
249,37,14,lateral L
251,39,8,lateral L
250,42,13,lateral L
252,40,2,lateral L
252,37,4,lateral L
249,39,12,lateral L
250,38,17,lateral L
255,37,18,lateral L
254,34,17,lateral L
257,36,16,lateral L
253,38,6,lateral L
252,31,20,lateral L
252,35,15,lateral L
257,33,7,lateral L
254,32,16,lateral L
257,33,7,lateral L
252,35,12,lateral L
253,36,5,lateral L
252,37,8,lateral L
251,36,9,lateral L
252,36,11,lateral L
251,34,16,lateral L
256,36,6,lateral L
248,36,13,lateral L
249,33,17,lateral L
256,32,13,lateral L
256,31,11,lateral L
256,30,13,lateral L
257,32,4,lateral L
255,37,8,lateral L
249,36,11,lateral L
252,35,12,lateral L
252,32,26,lateral L
255,33,23,lateral L
258,33,9,lateral L
252,33,16,lateral L
252,35,14,lateral L
259,33,15,lateral L
254,31,13,lateral L
255,35,-1,lateral L
253,33,10,lateral L
244,32,18,lateral L
251,31,24,lateral L
253,32,29,lateral L
253,27,18,lateral L
251,29,19,lateral L
254,31,17,lateral L
260,30,15,lateral L
258,33,10,lateral L
252,35,9,lateral L
248,34,23,lateral L
250,32,19,lateral L
249,32,16,lateral L
253,31,16,lateral L
254,33,12,lateral L
252,35,13,lateral L
256,33,9,lateral L
249,31,18,lateral L
252,30,23,lateral L
252,30,16,lateral L
260,31,4,lateral L
256,34,11,lateral L
258,33,14,lateral L
252,31,19,lateral L
247,28,20,lateral L
254,28,14,lateral L
248,29,12,lateral L
254,26,10,lateral L
249,33,9,lateral L
253,37,8,lateral L
255,36,13,lateral L
249,34,17,lateral L
247,31,14,lateral L
250,31,17,lateral L
254,31,20,lateral L
255,29,17,lateral L
258,31,17,lateral L
255,31,13,lateral L
257,28,11,lateral L
253,30,13,lateral L
254,29,9,lateral L
250,32,-6,lateral L
252,32,1,lateral L
248,30,14,lateral L
254,32,10,lateral L
262,29,6,lateral L
256,28,7,lateral L
252,31,6,lateral L
248,26,12,lateral L
253,26,19,lateral L
248,31,20,lateral L
256,29,15,lateral L
260,26,9,lateral L
251,27,18,lateral L
253,30,4,lateral L
254,26,23,lateral L
256,25,19,lateral L
257,24,5,lateral L
252,24,10,lateral L
254,22,6,lateral L
247,26,18,lateral L
256,22,10,lateral L
256,22,10,lateral L
255,25,3,lateral L
250,28,6,lateral L
251,27,12,lateral L
255,24,7,lateral L
260,22,7,lateral L
258,22,10,lateral L
262,21,8,lateral L
259,23,1,lateral L
246,21,18,lateral L
255,19,1,lateral L
254,17,12,lateral L
257,19,9,lateral L
253,19,6,lateral L
258,22,5,lateral L
249,24,10,lateral L
253,22,3,lateral L
253,25,7,lateral L
253,24,9,lateral L
259,22,10,lateral L
253,19,12,lateral L
258,22,0,lateral L
259,28,-10,lateral L
252,28,5,lateral L
252,25,16,lateral L
258,26,5,lateral L
258,26,6,lateral L
256,26,10,lateral L
254,21,14,lateral L
254,21,9,lateral L
254,25,6,lateral L
255,25,5,lateral L
253,27,8,lateral L
253,24,10,lateral L
257,24,3,lateral L
255,22,-3,lateral L
257,22,2,lateral L
253,26,3,lateral L
254,26,8,lateral L
257,26,-3,lateral L
257,25,5,lateral L
249,31,7,lateral L
252,29,7,lateral L
253,27,9,lateral L
252,24,8,lateral L
258,26,3,lateral L
257,30,3,lateral L
257,25,3,lateral L
253,26,15,lateral L
257,25,18,lateral L
261,26,3,lateral L
260,25,3,lateral L
258,21,6,lateral L
255,26,1,lateral L
255,28,0,lateral L
253,27,12,lateral L
258,27,-2,lateral L
256,28,-3,lateral L
258,29,5,lateral L
257,26,7,lateral L
258,24,16,lateral L
258,28,-1,lateral L
254,28,9,lateral L
252,26,10,lateral L
256,24,10,lateral L
259,26,6,lateral L
257,29,7,lateral L
258,29,0,lateral L
249,30,4,lateral L
246,32,6,lateral L
254,31,-1,lateral L
250,29,9,lateral L
251,28,13,lateral L
260,26,3,lateral L
256,28,2,lateral L
254,29,5,lateral L
253,30,5,lateral L
258,30,6,lateral L
253,30,9,lateral L
253,27,5,lateral L
256,32,8,lateral L
253,27,5,lateral L
253,30,10,lateral L
252,31,13,lateral L
258,29,1,lateral L
255,26,10,lateral L
251,29,4,lateral L
257,28,10,lateral L
257,27,1,lateral L
257,29,-2,lateral L
253,31,9,lateral L
251,28,9,lateral L
253,28,5,lateral L
252,26,7,lateral L
259,27,3,lateral L
258,26,-12,lateral L
255,28,4,lateral L
247,31,11,lateral L
255,29,5,lateral L
259,29,5,lateral L
250,31,3,lateral L
251,30,11,lateral L
251,30,11,lateral L
255,30,17,lateral L
255,29,7,lateral L
257,29,9,lateral L
256,31,1,lateral L
255,33,0,lateral L
252,31,8,lateral L
254,27,1,lateral L
250,28,10,lateral L
257,26,0,lateral L
255,28,8,lateral L
251,32,18,lateral L
252,31,20,lateral L
260,29,12,lateral L
252,28,12,lateral L
254,26,11,lateral L
254,25,16,lateral L
259,30,10,lateral L
256,30,0,lateral L
254,32,1,lateral L
257,30,12,lateral L
255,31,12,lateral L
256,30,17,lateral L
250,26,8,lateral L
255,31,8,lateral L
252,27,6,lateral L
254,32,8,lateral L
254,32,1,lateral L
257,31,13,lateral L
257,31,4,lateral L
257,29,9,lateral L
253,33,5,lateral L
258,33,-2,lateral L
254,30,-5,lateral L
254,31,1,lateral L
257,28,9,lateral L
259,27,5,lateral L
254,33,2,lateral L
255,30,12,lateral L
259,31,10,lateral L
256,31,5,lateral L
255,33,5,lateral L
257,32,-6,lateral L
250,33,5,lateral L
248,31,2,lateral L
250,30,14,lateral L
255,30,5,lateral L
251,28,10,lateral L
256,29,13,lateral L
256,32,5,lateral L
255,30,3,lateral L
260,30,0,lateral L
258,31,-4,lateral L
248,32,10,lateral L
250,30,3,lateral L
247,28,8,lateral L
252,29,6,lateral L
255,30,15,lateral L
258,31,-1,lateral L
249,35,9,lateral L
254,34,-2,lateral L
258,32,3,lateral L
258,32,-2,lateral L
259,30,2,lateral L
260,32,-7,lateral L
250,30,8,lateral L
255,28,11,lateral L
252,31,15,lateral L
251,31,7,lateral L
252,30,7,lateral L
255,27,12,lateral L
255,28,7,lateral L
251,31,8,lateral L
255,31,3,lateral L
258,25,7,lateral L
257,31,8,lateral L
255,31,-3,lateral L
248,28,10,lateral L
254,24,16,lateral L
258,29,1,lateral L
253,32,-1,lateral L
249,29,18,lateral L
253,25,5,lateral L
253,26,20,lateral L
253,27,10,lateral L
254,25,7,lateral L
256,28,3,lateral L
251,30,10,lateral L
252,31,9,lateral L
260,28,12,lateral L
258,28,12,lateral L
257,28,5,lateral L
258,30,-6,lateral L
254,32,0,lateral L
254,29,-3,lateral L
255,22,15,lateral L
257,24,2,lateral L
256,23,3,lateral L
253,25,-5,lateral L
249,28,5,lateral L
253,26,8,lateral L
253,27,12,lateral L
258,26,9,lateral L
253,24,3,lateral L
259,28,-2,lateral L
254,32,5,lateral L
254,27,-6,lateral L
254,25,6,lateral L
254,25,4,lateral L
254,25,10,lateral L
254,24,6,lateral L
257,27,4,lateral L
259,28,-5,lateral L
250,29,6,lateral L
253,26,5,lateral L
252,26,5,lateral L
256,25,3,lateral L
256,24,10,lateral L
256,25,13,lateral L
254,25,11,lateral L
254,26,7,lateral L
256,26,5,lateral L
252,26,11,lateral L
255,24,12,lateral L
257,24,9,lateral L
261,26,3,lateral L
257,29,2,lateral L
251,29,6,lateral L
251,26,-2,lateral L
252,25,14,lateral L
254,24,7,lateral L
259,23,3,lateral L
257,26,-1,lateral L
249,27,10,lateral L
253,28,5,lateral L
254,28,12,lateral L
253,28,5,lateral L
255,26,19,lateral L
251,27,7,lateral L
250,26,11,lateral L
253,24,14,lateral L
251,28,5,lateral L
246,29,2,lateral L
254,30,8,lateral L
248,28,12,lateral L
253,28,6,lateral L
253,26,8,lateral L
250,27,10,lateral L
254,26,10,lateral L
255,24,4,lateral L
253,27,8,lateral L
258,28,-1,lateral L
264,26,4,lateral L
256,26,5,lateral L
258,33,3,lateral L
253,32,-4,lateral L
249,28,5,lateral L
252,30,4,lateral L
255,31,9,lateral L
260,28,4,lateral L
257,29,5,lateral L
256,27,9,lateral L
252,28,9,lateral L
257,28,7,lateral L
256,24,14,lateral L
258,25,12,lateral L
255,27,11,lateral L
254,27,6,lateral L
258,29,10,lateral L
255,26,3,lateral L
252,27,5,lateral L
253,28,2,lateral L
252,30,9,lateral L
250,32,11,lateral L
252,33,2,lateral L
256,30,10,lateral L
254,29,6,lateral L
256,28,1,lateral L
256,28,5,lateral L
254,28,18,lateral L
249,27,16,lateral L
256,27,9,lateral L
259,26,3,lateral L
255,26,8,lateral L
254,29,10,lateral L
254,29,10,lateral L
254,29,1,lateral L
258,25,2,lateral L
258,28,-2,lateral L
255,24,1,lateral L
258,27,6,lateral L
255,32,5,lateral L
255,26,-5,lateral L
256,29,2,lateral L
259,29,6,lateral L
260,28,0,lateral L
256,27,2,lateral L
250,28,3,lateral L
254,24,-2,lateral L
255,27,12,lateral L
258,26,1,lateral L
254,30,2,lateral L
252,32,12,lateral L
258,30,4,lateral L
259,31,0,lateral L
257,30,3,lateral L
260,30,11,lateral L
258,31,6,lateral L
259,31,5,lateral L
255,31,-2,lateral L
256,30,1,lateral L
253,33,5,lateral L
250,34,7,lateral L
257,29,13,lateral L
255,30,-3,lateral L
256,28,-3,lateral L
254,31,5,lateral L
256,29,19,lateral L
256,26,3,lateral L
254,30,-8,lateral L
256,31,0,lateral L
256,30,6,lateral L
252,28,4,lateral L
256,31,6,lateral L
255,28,0,lateral L
257,28,0,lateral L
250,32,4,lateral L
252,35,0,lateral L
255,33,11,lateral L
256,32,0,lateral L
257,30,2,lateral L
255,33,10,lateral L
256,33,8,lateral L
256,26,10,lateral L
257,24,11,lateral L
256,29,3,lateral L
253,33,9,lateral L
256,28,15,lateral L
260,33,1,lateral L
262,30,6,lateral L
259,30,3,lateral L
257,30,1,lateral L
252,32,6,lateral L
251,27,10,lateral L
251,28,12,lateral L
259,30,-2,lateral L
256,29,8,lateral L
254,32,-10,lateral L
251,31,7,lateral L
259,28,4,lateral L
257,27,4,lateral L
252,28,6,lateral L
251,30,15,lateral L
260,27,6,lateral L
254,27,10,lateral L
258,29,4,lateral L
257,29,9,lateral L
260,29,9,lateral L
255,34,1,lateral L
254,32,10,lateral L
255,31,11,lateral L
250,31,0,lateral L
251,27,14,lateral L
255,29,9,lateral L
254,27,3,lateral L
252,34,6,lateral L
255,29,7,lateral L
252,28,12,lateral L
255,25,12,lateral L
260,28,4,lateral L
257,28,6,lateral L
255,28,8,lateral L
251,29,19,lateral L
252,29,11,lateral L
254,29,19,lateral L
255,29,9,lateral L
261,29,-1,lateral L
249,26,5,lateral L
252,31,7,lateral L
257,24,-3,lateral L
253,25,-4,lateral L
253,27,-3,lateral L
254,33,8,lateral L
258,29,3,lateral L
258,29,5,lateral L
254,32,3,lateral L
253,28,21,lateral L
253,27,14,lateral L
260,25,6,lateral L
254,26,6,lateral L
256,30,-1,lateral L
252,30,14,lateral L
250,29,9,lateral L
252,29,21,lateral L
253,30,0,lateral L
258,29,16,lateral L
257,27,13,lateral L
254,27,4,lateral L
248,25,8,lateral L
259,29,5,lateral L
254,30,6,lateral L
258,30,6,lateral L
249,33,4,lateral L
256,28,6,lateral L
251,25,10,lateral L
248,29,11,lateral L
249,32,9,lateral L
253,33,16,lateral L
260,30,0,lateral L
258,28,6,lateral L
255,29,-3,lateral L
254,29,3,lateral L
255,28,15,lateral L
257,26,9,lateral L
254,29,3,lateral L
253,29,6,lateral L
253,30,13,lateral L
258,32,3,lateral L
255,29,13,lateral L
261,27,7,lateral L
255,29,4,lateral L
258,30,-5,lateral L
251,29,-5,lateral L
251,28,2,lateral L
254,27,9,lateral L
256,28,6,lateral L
260,29,2,lateral L
258,28,-3,lateral L
256,28,4,lateral L
255,29,7,lateral L
255,31,1,lateral L
252,29,8,lateral L
252,29,14,lateral L
258,27,-5,lateral L
249,29,6,lateral L
248,31,6,lateral L
253,31,8,lateral L
257,31,4,lateral L
255,30,16,lateral L
257,29,-2,lateral L
257,30,12,lateral L
257,31,1,lateral L
261,30,-6,lateral L
250,30,4,lateral L
256,30,-1,lateral L
251,33,6,lateral L
254,34,5,lateral L
254,29,18,lateral L
258,30,1,lateral L
257,29,5,lateral L
258,26,12,lateral L
253,33,9,lateral L
261,32,2,lateral L
255,30,-3,lateral L
256,26,1,lateral L
252,32,-1,lateral L
250,32,7,lateral L
255,33,-8,lateral L
259,35,-9,lateral L
248,34,3,lateral L
253,31,-1,lateral L
256,30,-8,lateral L
256,32,-3,lateral L
254,24,8,lateral L
257,28,3,lateral L
254,30,-7,lateral L
243,34,-3,lateral L
253,33,5,lateral L
253,30,8,lateral L
258,31,-3,lateral L
258,31,5,lateral L
254,35,1,lateral L
258,30,6,lateral L
257,31,2,lateral L
252,28,6,lateral L
257,28,8,lateral L
256,30,17,lateral L
255,28,8,lateral L
255,29,10,lateral L
254,33,4,lateral L
260,28,0,lateral L
250,32,3,lateral L
254,32,14,lateral L
259,32,0,lateral L
254,31,-8,lateral L
250,31,7,lateral L
253,28,1,lateral L
250,29,4,lateral L
253,29,7,lateral L
256,33,5,lateral L
254,31,10,lateral L
256,32,1,lateral L
253,29,8,lateral L
252,34,8,lateral L
256,30,2,lateral L
258,31,-6,lateral L
256,33,-3,lateral L
253,28,11,lateral L
249,28,2,lateral L
250,28,6,lateral L
255,32,7,lateral L
252,29,11,lateral L
253,26,14,lateral L
257,28,8,lateral L
255,30,11,lateral L
258,27,7,lateral L
254,32,1,lateral L
246,31,-2,lateral L
251,33,12,lateral L
256,33,8,lateral L
250,29,5,lateral L
254,28,-6,lateral L
249,26,12,lateral L
255,27,5,lateral L
255,25,3,lateral L
262,24,6,lateral L
252,28,1,lateral L
253,30,5,lateral L
257,23,10,lateral L
260,26,-7,lateral L
256,25,-1,lateral L
252,25,7,lateral L
247,25,10,lateral L
257,26,4,lateral L
260,27,-1,lateral L
253,26,6,lateral L
257,27,9,lateral L
252,25,7,lateral L
251,28,3,lateral L
257,29,-3,lateral L
256,30,-7,lateral L
257,25,9,lateral L
252,25,8,lateral L
255,21,-1,lateral L
260,26,10,lateral L
254,24,17,lateral L
257,21,9,lateral L
258,22,-4,lateral L
252,22,11,lateral L
254,20,12,lateral L
258,22,4,lateral L
255,20,-1,lateral L
249,22,11,lateral L
260,21,-1,lateral L
255,24,5,lateral L
260,18,7,lateral L
252,22,14,lateral L
253,27,4,lateral L
252,26,-1,lateral L
253,22,4,lateral L
257,22,13,lateral L
247,24,18,lateral L
253,22,15,lateral L
250,25,11,lateral L
259,24,-7,lateral L
256,24,2,lateral L
256,24,7,lateral L
255,22,0,lateral L
258,25,7,lateral L
264,18,3,lateral L
252,22,15,lateral L
255,19,13,lateral L
258,20,10,lateral L
255,23,-1,lateral L
249,24,4,lateral L
256,23,16,lateral L
257,20,4,lateral L
251,22,0,lateral L
253,21,13,lateral L
255,20,2,lateral L
252,20,0,lateral L
254,18,1,lateral L
256,23,9,lateral L
254,23,8,lateral L
259,25,9,lateral L
259,23,1,lateral L
252,23,6,lateral L
251,22,5,lateral L
250,19,16,lateral L
258,24,3,lateral L
255,22,5,lateral L
252,27,7,lateral L
256,28,2,lateral L
256,21,6,lateral L
247,24,7,lateral L
251,23,5,lateral L
254,19,12,lateral L
258,26,2,lateral L
259,25,4,lateral L
260,19,5,lateral L
257,21,6,lateral L
257,24,2,lateral L
258,24,-3,lateral L
252,22,11,lateral L
250,24,20,lateral L
255,23,9,lateral L
261,25,1,lateral L
255,25,3,lateral L
262,24,5,lateral L
257,28,4,lateral L
252,30,-3,lateral L
250,26,5,lateral L
250,22,11,lateral L
253,28,-13,lateral L
257,25,-2,lateral L
