X,Y,Z,pos
-232,62,14,lateral R
-233,61,8,lateral R
-236,63,15,lateral R
-230,62,11,lateral R
-232,62,7,lateral R
-237,62,12,lateral R
-235,63,9,lateral R
-239,59,15,lateral R
-236,59,22,lateral R
-231,60,6,lateral R
-232,59,3,lateral R
-237,63,3,lateral R
-237,64,16,lateral R
-233,60,22,lateral R
-234,61,28,lateral R
-230,61,7,lateral R
-224,59,5,lateral R
-239,62,20,lateral R
-234,62,16,lateral R
-234,63,23,lateral R
-236,62,13,lateral R
-232,62,5,lateral R
-229,63,11,lateral R
-233,61,4,lateral R
-235,62,3,lateral R
-229,61,9,lateral R
-233,61,20,lateral R
-234,63,9,lateral R
-233,59,10,lateral R
-236,63,16,lateral R
-237,63,16,lateral R
-228,60,8,lateral R
-230,59,8,lateral R
-230,62,6,lateral R
-230,64,6,lateral R
-232,57,12,lateral R
-232,62,3,lateral R
-230,59,15,lateral R
-233,61,8,lateral R
-233,61,12,lateral R
-234,61,5,lateral R
-235,61,4,lateral R
-239,63,2,lateral R
-233,64,8,lateral R
-231,63,7,lateral R
-236,61,8,lateral R
-234,62,8,lateral R
-231,59,11,lateral R
-233,60,8,lateral R
-230,62,-3,lateral R
-232,58,14,lateral R
-229,65,3,lateral R
-230,64,8,lateral R
-238,64,3,lateral R
-228,60,5,lateral R
-226,60,1,lateral R
-224,56,6,lateral R
-231,56,14,lateral R
-233,58,9,lateral R
-236,60,5,lateral R
-232,61,8,lateral R
-233,61,5,lateral R
-241,60,18,lateral R
-232,58,5,lateral R
-233,61,2,lateral R
-229,62,13,lateral R
-228,60,3,lateral R
-231,63,-3,lateral R
-230,59,13,lateral R
-228,62,5,lateral R
-224,61,6,lateral R
-232,63,6,lateral R
-234,61,12,lateral R
-233,57,6,lateral R
-232,59,14,lateral R
-228,62,11,lateral R
-231,62,5,lateral R
-238,64,16,lateral R
-236,59,19,lateral R
-237,60,18,lateral R
-231,61,11,lateral R
-227,64,3,lateral R
-237,66,5,lateral R
-240,64,12,lateral R
-230,61,15,lateral R
-233,64,5,lateral R
-240,62,14,lateral R
-231,59,10,lateral R
-233,58,15,lateral R
-231,63,2,lateral R
-232,59,4,lateral R
-230,62,-3,lateral R
-231,61,3,lateral R
-231,60,9,lateral R
-236,62,1,lateral R
-233,61,12,lateral R
-238,63,-2,lateral R
-233,63,11,lateral R
-238,63,8,lateral R
-236,62,7,lateral R
-234,61,2,lateral R
-241,60,8,lateral R
-234,60,11,lateral R
-231,61,3,lateral R
-229,57,16,lateral R
-231,63,3,lateral R
-232,62,7,lateral R
-231,61,2,lateral R
-233,61,5,lateral R
-234,61,10,lateral R
-233,61,1,lateral R
-235,61,-2,lateral R
-245,60,8,lateral R
-233,64,7,lateral R
-230,64,7,lateral R
-231,61,0,lateral R
-232,59,0,lateral R
-233,56,17,lateral R
-229,58,11,lateral R
-235,61,10,lateral R
-231,58,11,lateral R
-234,58,14,lateral R
-232,64,-2,lateral R
-234,62,16,lateral R
-232,61,8,lateral R
-230,58,9,lateral R
-238,60,15,lateral R
-238,59,13,lateral R
-238,58,5,lateral R
-235,61,13,lateral R
-228,61,1,lateral R
-227,61,11,lateral R
-231,62,-1,lateral R
-237,65,5,lateral R
-237,64,8,lateral R
-236,58,15,lateral R
-234,57,14,lateral R
-229,59,10,lateral R
-228,59,5,lateral R
-229,64,3,lateral R
-228,61,1,lateral R
-235,63,13,lateral R
-238,59,18,lateral R
-239,56,11,lateral R
-237,57,13,lateral R
-232,57,16,lateral R
-234,60,16,lateral R
-232,63,16,lateral R
-233,61,9,lateral R
-235,61,9,lateral R
-236,61,19,lateral R
-233,58,20,lateral R
-235,57,29,lateral R
-232,60,17,lateral R
-230,56,20,lateral R
-231,58,21,lateral R
-233,57,10,lateral R
-236,59,10,lateral R
-232,61,12,lateral R
-236,58,16,lateral R
-234,57,26,lateral R
-231,57,17,lateral R
-233,56,20,lateral R
-234,59,19,lateral R
-231,55,9,lateral R
-238,58,19,lateral R
-236,57,23,lateral R
-238,58,22,lateral R
-234,59,25,lateral R
-234,58,26,lateral R
-232,60,22,lateral R
-233,59,31,lateral R
-233,56,21,lateral R
-234,59,18,lateral R
-236,61,15,lateral R
-231,59,17,lateral R
-231,57,18,lateral R
-236,59,27,lateral R
-239,57,25,lateral R
-236,60,18,lateral R
-234,57,31,lateral R
-233,59,28,lateral R
-232,61,25,lateral R
-227,57,18,lateral R
-229,58,18,lateral R
-233,58,17,lateral R
-236,59,9,lateral R
-235,57,13,lateral R
-238,58,24,lateral R
-228,57,15,lateral R
-231,54,21,lateral R
-232,56,12,lateral R
-232,58,14,lateral R
-235,59,21,lateral R
-235,57,24,lateral R
-240,55,23,lateral R
-231,59,19,lateral R
-233,56,23,lateral R
-232,57,16,lateral R
-235,61,22,lateral R
-232,63,14,lateral R
-236,58,20,lateral R
-232,57,20,lateral R
-235,57,21,lateral R
-235,52,23,lateral R
-232,57,14,lateral R
-233,57,21,lateral R
-230,59,20,lateral R
-236,60,22,lateral R
-234,59,18,lateral R
-235,60,16,lateral R
-233,60,15,lateral R
-233,58,16,lateral R
-232,55,20,lateral R
-232,55,21,lateral R
-231,57,15,lateral R
-232,60,10,lateral R
-233,59,26,lateral R
-234,55,23,lateral R
-234,57,12,lateral R
-236,61,16,lateral R
-235,57,32,lateral R
-233,56,22,lateral R
-232,60,15,lateral R
-230,61,17,lateral R
-235,58,17,lateral R
-239,59,17,lateral R
-237,60,17,lateral R
-231,60,16,lateral R
-237,56,21,lateral R
-228,56,15,lateral R
-230,57,14,lateral R
-228,61,0,lateral R
-232,59,13,lateral R
-239,60,17,lateral R
-234,54,21,lateral R
-234,54,22,lateral R
-239,58,18,lateral R
-237,57,19,lateral R
-235,57,19,lateral R
-234,61,12,lateral R
-232,59,11,lateral R
-235,61,15,lateral R
-235,59,22,lateral R
-237,61,18,lateral R
-232,58,21,lateral R
-230,60,14,lateral R
-230,60,8,lateral R
-226,56,11,lateral R
-233,60,20,lateral R
-235,62,22,lateral R
-241,59,12,lateral R
-236,59,20,lateral R
-240,60,21,lateral R
-232,54,24,lateral R
-235,54,17,lateral R
-230,52,19,lateral R
-231,58,10,lateral R
-233,65,14,lateral R
-234,61,15,lateral R
-232,57,29,lateral R
-233,57,29,lateral R
-229,58,13,lateral R
-225,61,-2,lateral R
-229,60,13,lateral R
-239,62,13,lateral R
-241,62,13,lateral R
-233,61,16,lateral R
-235,58,11,lateral R
-233,59,15,lateral R
-232,58,3,lateral R
-237,61,16,lateral R
-237,60,2,lateral R
-233,58,17,lateral R
-230,57,14,lateral R
-231,58,6,lateral R
-230,57,7,lateral R
-236,56,2,lateral R
-231,60,3,lateral R
-235,59,12,lateral R
-234,60,7,lateral R
-236,62,14,lateral R
-237,60,13,lateral R
-232,58,19,lateral R
-236,60,15,lateral R
-234,54,14,lateral R
-233,60,15,lateral R
-236,61,13,lateral R
-237,61,4,lateral R
-233,58,7,lateral R
-232,60,15,lateral R
-227,60,7,lateral R
-231,57,8,lateral R
-229,53,11,lateral R
-233,56,15,lateral R
-233,58,13,lateral R
-232,58,14,lateral R
-235,56,21,lateral R
-238,59,29,lateral R
-230,58,21,lateral R
-235,57,21,lateral R
-232,62,-5,lateral R
-233,58,3,lateral R
-239,59,14,lateral R
-230,59,11,lateral R
-235,57,18,lateral R
-233,57,15,lateral R
-236,59,14,lateral R
-235,61,19,lateral R
-228,59,12,lateral R
-230,61,12,lateral R
-227,57,6,lateral R
-234,58,10,lateral R
-237,56,10,lateral R
-233,55,16,lateral R
-229,56,10,lateral R
-233,58,16,lateral R
-233,63,4,lateral R
-236,62,13,lateral R
-237,64,10,lateral R
-230,61,4,lateral R
-234,57,3,lateral R
-235,58,4,lateral R
-231,59,4,lateral R
-231,60,-1,lateral R
-236,60,-1,lateral R
-232,59,2,lateral R
-235,62,9,lateral R
-234,58,6,lateral R
-237,58,13,lateral R
-231,59,22,lateral R
-234,60,12,lateral R
-232,57,-1,lateral R
-234,60,2,lateral R
-241,60,12,lateral R
-234,62,14,lateral R
-231,59,8,lateral R
-231,56,10,lateral R
-233,59,13,lateral R
-235,59,9,lateral R
-237,56,13,lateral R
-232,58,16,lateral R
-231,59,3,lateral R
-233,59,4,lateral R
-234,60,6,lateral R
-234,58,8,lateral R
-232,58,6,lateral R
-233,61,4,lateral R
-232,57,2,lateral R
-229,56,4,lateral R
-227,57,5,lateral R
-231,60,5,lateral R
-231,57,10,lateral R
-235,58,9,lateral R
-227,55,12,lateral R
-226,58,5,lateral R
-230,58,3,lateral R
-230,59,-4,lateral R
-237,64,-5,lateral R
-235,61,16,lateral R
-234,61,5,lateral R
-235,60,8,lateral R
-239,57,17,lateral R
-231,59,13,lateral R
-233,58,8,lateral R
-233,57,12,lateral R
-234,54,21,lateral R
-242,56,23,lateral R
-235,58,15,lateral R
-232,59,16,lateral R
-230,60,8,lateral R
-229,56,11,lateral R
-232,55,11,lateral R
-237,59,10,lateral R
-234,60,8,lateral R
-236,60,10,lateral R
-232,58,9,lateral R
-234,61,15,lateral R
-229,59,12,lateral R
-235,58,5,lateral R
-232,57,7,lateral R
-233,58,11,lateral R
-234,58,19,lateral R
-232,60,3,lateral R
-231,62,6,lateral R
-236,56,16,lateral R
-237,55,6,lateral R
-236,60,23,lateral R
-227,64,17,lateral R
-226,56,18,lateral R
-229,53,5,lateral R
-230,59,0,lateral R
-236,58,5,lateral R
-237,59,9,lateral R
-230,60,2,lateral R
-231,62,5,lateral R
-233,58,15,lateral R
-230,60,12,lateral R
-234,58,8,lateral R
-237,63,4,lateral R
-235,61,8,lateral R
-236,58,12,lateral R
-233,59,3,lateral R
-237,58,7,lateral R
-235,56,16,lateral R
-236,59,7,lateral R
-235,57,13,lateral R
-230,58,9,lateral R
-230,56,10,lateral R
-233,58,13,lateral R
-232,59,9,lateral R
-233,59,13,lateral R
-233,57,14,lateral R
-233,59,-3,lateral R
-232,59,5,lateral R
-228,58,1,lateral R
-236,59,11,lateral R
-238,60,22,lateral R
-237,59,7,lateral R
-233,56,15,lateral R
-233,57,4,lateral R
-238,58,18,lateral R
-235,58,11,lateral R
-238,60,19,lateral R
-232,60,11,lateral R
-237,59,13,lateral R
-235,60,18,lateral R
-235,55,22,lateral R
-240,59,17,lateral R
-240,59,18,lateral R
-236,60,13,lateral R
-235,55,21,lateral R
-234,61,8,lateral R
-232,59,10,lateral R
-243,59,20,lateral R
-237,61,6,lateral R
-232,60,8,lateral R
-235,57,7,lateral R
-240,60,17,lateral R
-234,57,15,lateral R
-243,59,17,lateral R
-240,57,15,lateral R
-229,56,10,lateral R
-235,57,17,lateral R
-233,58,6,lateral R
-230,55,5,lateral R
-232,56,15,lateral R
-232,59,5,lateral R
-233,57,18,lateral R
-230,58,9,lateral R
-235,57,16,lateral R
-230,56,11,lateral R
-231,56,9,lateral R
-234,56,6,lateral R
-232,55,14,lateral R
-229,52,10,lateral R
-236,55,13,lateral R
-234,58,16,lateral R
-233,56,14,lateral R
-232,60,10,lateral R
-229,57,9,lateral R
-234,59,7,lateral R
-240,59,18,lateral R
-239,57,26,lateral R
-231,57,11,lateral R
-233,59,12,lateral R
-239,59,17,lateral R
-233,58,16,lateral R
-235,61,23,lateral R
-233,59,7,lateral R
-231,56,11,lateral R
-231,58,9,lateral R
-230,58,13,lateral R
-231,59,8,lateral R
-234,59,7,lateral R
-235,57,11,lateral R
-235,59,4,lateral R
-233,60,12,lateral R
-232,58,6,lateral R
-236,59,11,lateral R
-236,60,19,lateral R
-234,59,13,lateral R
-235,58,21,lateral R
-233,59,12,lateral R
-238,55,18,lateral R
-232,57,4,lateral R
-232,56,12,lateral R
-240,58,14,lateral R
-236,58,14,lateral R
-239,58,16,lateral R
-237,56,20,lateral R
-231,57,10,lateral R
-232,59,10,lateral R
-232,59,16,lateral R
-233,57,11,lateral R
-229,59,8,lateral R
-231,55,13,lateral R
-235,58,11,lateral R
-232,59,10,lateral R
-233,58,-4,lateral R
-231,56,7,lateral R
-228,56,12,lateral R
-234,59,9,lateral R
-235,61,12,lateral R
-234,60,5,lateral R
-237,59,5,lateral R
-239,57,11,lateral R
-234,55,20,lateral R
-236,57,13,lateral R
-229,58,10,lateral R
-234,55,14,lateral R
-236,56,22,lateral R
-237,57,14,lateral R
-235,55,10,lateral R
-230,57,18,lateral R
-231,60,21,lateral R
-236,58,14,lateral R
-236,59,11,lateral R
-237,59,13,lateral R
-235,55,26,lateral R
-234,58,21,lateral R
-228,59,12,lateral R
-230,57,13,lateral R
-235,58,7,lateral R
-232,59,20,lateral R
-231,59,4,lateral R
-234,60,7,lateral R
-234,61,12,lateral R
-235,61,6,lateral R
-235,58,8,lateral R
-234,59,6,lateral R
-233,59,17,lateral R
-232,61,12,lateral R
-241,60,21,lateral R
-236,57,7,lateral R
-233,59,6,lateral R
-231,59,8,lateral R
-233,60,7,lateral R
-238,56,10,lateral R
-229,56,11,lateral R
-235,57,13,lateral R
-235,57,19,lateral R
-235,61,9,lateral R
-233,60,18,lateral R
-237,58,31,lateral R
-237,58,12,lateral R
-235,60,8,lateral R
-235,58,14,lateral R
-238,59,11,lateral R
-236,57,17,lateral R
-232,60,4,lateral R
-237,59,11,lateral R
-237,59,9,lateral R
-235,57,16,lateral R
-233,61,6,lateral R
-234,58,23,lateral R
-229,59,7,lateral R
-231,61,5,lateral R
-233,59,9,lateral R
-227,61,7,lateral R
-235,62,6,lateral R
-240,59,7,lateral R
-235,58,17,lateral R
-231,59,4,lateral R
-226,58,19,lateral R
-231,59,2,lateral R
-233,59,0,lateral R
-234,60,5,lateral R
-233,57,14,lateral R
-234,61,-2,lateral R
-235,57,8,lateral R
-231,60,6,lateral R
-236,60,5,lateral R
-236,61,21,lateral R
-235,61,15,lateral R
-237,58,21,lateral R
-238,61,3,lateral R
-238,63,13,lateral R
-237,61,14,lateral R
-235,57,27,lateral R
-237,59,17,lateral R
-243,60,20,lateral R
-237,59,7,lateral R
-231,61,14,lateral R
-238,60,14,lateral R
-228,58,12,lateral R
-233,59,14,lateral R
-231,59,20,lateral R
-230,60,3,lateral R
-234,59,4,lateral R
-233,60,9,lateral R
-237,61,9,lateral R
-233,61,18,lateral R
-232,60,11,lateral R
-228,59,15,lateral R
-230,57,16,lateral R
-229,60,3,lateral R
-238,61,4,lateral R
-229,58,5,lateral R
-238,63,14,lateral R
-234,61,12,lateral R
-236,59,8,lateral R
-237,60,7,lateral R
-234,59,11,lateral R
-241,59,11,lateral R
-229,59,6,lateral R
-231,59,0,lateral R
-232,59,10,lateral R
-233,62,-2,lateral R
-238,60,8,lateral R
-236,59,8,lateral R
-235,60,17,lateral R
-235,59,7,lateral R
-240,62,7,lateral R
-237,59,12,lateral R
-236,61,7,lateral R
-236,59,12,lateral R
-233,54,13,lateral R
-236,61,3,lateral R
-233,62,12,lateral R
-234,61,0,lateral R
-234,61,10,lateral R
-225,58,0,lateral R
-232,59,13,lateral R
-232,60,5,lateral R
-227,60,8,lateral R
-228,61,1,lateral R
-237,60,5,lateral R
-232,62,-2,lateral R
-235,59,7,lateral R
-234,59,12,lateral R
-235,60,4,lateral R
-237,58,14,lateral R
-233,58,14,lateral R
-231,60,12,lateral R
-239,59,9,lateral R
-238,64,7,lateral R
-231,61,2,lateral R
-235,60,7,lateral R
-235,61,3,lateral R
-229,60,1,lateral R
-235,58,4,lateral R
-232,57,0,lateral R
-235,61,9,lateral R
-231,59,8,lateral R
-236,61,9,lateral R
-232,60,5,lateral R
-232,57,5,lateral R
-228,58,3,lateral R
-234,61,12,lateral R
-233,60,4,lateral R
-235,59,14,lateral R
-236,63,11,lateral R
-237,57,15,lateral R
-232,57,7,lateral R
-231,55,25,lateral R
-236,59,21,lateral R
-229,58,9,lateral R
-232,54,15,lateral R
-233,59,6,lateral R
-229,56,8,lateral R
-237,61,7,lateral R
-243,56,22,lateral R
-233,57,17,lateral R
-234,57,13,lateral R
-234,56,10,lateral R
-235,57,3,lateral R
-233,58,4,lateral R
-237,58,15,lateral R
-237,58,14,lateral R
-234,58,10,lateral R
-234,58,16,lateral R
-229,59,18,lateral R
-231,57,5,lateral R
