X,Y,Z,pos
89,22,6,lateral L
91,23,8,lateral L
90,23,8,lateral L
94,20,13,lateral L
93,24,18,lateral L
92,24,18,lateral L
91,20,15,lateral L
93,23,9,lateral L
89,27,9,lateral L
89,24,23,lateral L
91,28,15,lateral L
89,23,14,lateral L
88,23,20,lateral L
89,21,17,lateral L
87,21,15,lateral L
89,20,16,lateral L
87,22,20,lateral L
91,27,22,lateral L
91,27,13,lateral L
87,26,15,lateral L
86,24,24,lateral L
88,22,14,lateral L
90,23,19,lateral L
90,20,20,lateral L
91,26,18,lateral L
88,21,17,lateral L
88,28,17,lateral L
89,22,17,lateral L
91,25,24,lateral L
91,30,32,lateral L
89,28,21,lateral L
85,24,30,lateral L
83,23,29,lateral L
82,22,16,lateral L
85,21,15,lateral L
87,24,17,lateral L
86,27,22,lateral L
84,29,22,lateral L
85,29,28,lateral L
84,23,17,lateral L
85,23,15,lateral L
83,23,12,lateral L
85,21,9,lateral L
82,28,25,lateral L
82,29,35,lateral L
81,27,19,lateral L
84,27,20,lateral L
84,25,15,lateral L
82,27,26,lateral L
86,29,28,lateral L
86,27,32,lateral L
82,22,24,lateral L
82,24,23,lateral L
80,24,13,lateral L
84,25,19,lateral L
81,29,30,lateral L
83,29,29,lateral L
82,25,22,lateral L
82,23,30,lateral L
84,25,25,lateral L
85,28,27,lateral L
85,24,24,lateral L
82,29,20,lateral L
82,26,24,lateral L
82,24,24,lateral L
82,23,21,lateral L
81,25,18,lateral L
82,28,21,lateral L
83,24,15,lateral L
84,29,22,lateral L
82,28,20,lateral L
82,27,30,lateral L
85,28,25,lateral L
81,28,25,lateral L
81,29,20,lateral L
83,26,13,lateral L
82,24,20,lateral L
83,27,19,lateral L
85,24,20,lateral L
86,28,23,lateral L
83,22,28,lateral L
85,24,26,lateral L
85,24,19,lateral L
84,24,16,lateral L
83,23,25,lateral L
83,24,20,lateral L
86,26,22,lateral L
84,27,21,lateral L
86,26,20,lateral L
85,28,25,lateral L
85,28,22,lateral L
83,23,22,lateral L
84,21,14,lateral L
80,26,18,lateral L
84,29,23,lateral L
81,32,21,lateral L
84,22,22,lateral L
86,25,24,lateral L
84,22,17,lateral L
85,18,17,lateral L
87,29,18,lateral L
86,29,22,lateral L
83,21,25,lateral L
85,25,15,lateral L
89,28,18,lateral L
86,26,30,lateral L
86,31,22,lateral L
82,20,22,lateral L
84,26,23,lateral L
82,23,18,lateral L
88,22,13,lateral L
87,27,22,lateral L
84,23,20,lateral L
85,28,22,lateral L
84,26,17,lateral L
86,22,27,lateral L
83,18,17,lateral L
88,23,17,lateral L
86,24,20,lateral L
84,29,31,lateral L
83,25,28,lateral L
83,23,21,lateral L
85,24,24,lateral L
86,23,14,lateral L
82,25,20,lateral L
87,32,18,lateral L
82,26,22,lateral L
86,22,17,lateral L
83,22,24,lateral L
84,28,23,lateral L
84,21,16,lateral L
85,21,22,lateral L
84,24,16,lateral L
86,22,18,lateral L
84,24,20,lateral L
85,31,19,lateral L
85,25,20,lateral L
85,18,16,lateral L
91,20,14,lateral L
86,23,22,lateral L
87,27,20,lateral L
86,24,28,lateral L
87,26,22,lateral L
86,23,17,lateral L
85,26,21,lateral L
82,25,15,lateral L
84,23,20,lateral L
85,22,15,lateral L
88,26,22,lateral L
88,27,20,lateral L
85,26,25,lateral L
85,24,20,lateral L
83,22,24,lateral L
86,22,15,lateral L
85,19,14,lateral L
85,25,17,lateral L
86,29,24,lateral L
89,25,23,lateral L
86,27,21,lateral L
86,32,23,lateral L
85,28,28,lateral L
85,27,21,lateral L
83,23,16,lateral L
87,24,19,lateral L
86,22,17,lateral L
87,23,21,lateral L
86,25,26,lateral L
85,22,25,lateral L
84,24,20,lateral L
90,24,20,lateral L
88,23,15,lateral L
90,21,16,lateral L
87,26,20,lateral L
87,26,20,lateral L
90,22,17,lateral L
86,23,22,lateral L
86,24,24,lateral L
85,25,20,lateral L
85,29,19,lateral L
86,19,12,lateral L
85,23,20,lateral L
87,26,15,lateral L
87,27,28,lateral L
90,23,12,lateral L
88,26,22,lateral L
86,26,23,lateral L
87,22,22,lateral L
85,20,19,lateral L
86,22,19,lateral L
87,24,16,lateral L
85,21,23,lateral L
90,22,16,lateral L
88,20,16,lateral L
88,21,19,lateral L
87,24,22,lateral L
86,23,26,lateral L
86,24,21,lateral L
88,22,30,lateral L
87,28,24,lateral L
90,24,21,lateral L
90,27,16,lateral L
89,18,18,lateral L
92,23,18,lateral L
88,29,18,lateral L
90,25,16,lateral L
89,24,12,lateral L
90,23,19,lateral L
94,21,15,lateral L
89,24,30,lateral L
89,24,20,lateral L
87,23,21,lateral L
87,24,14,lateral L
89,25,19,lateral L
88,24,19,lateral L
88,26,21,lateral L
85,18,14,lateral L
88,25,25,lateral L
87,25,18,lateral L
86,23,19,lateral L
89,23,13,lateral L
89,18,16,lateral L
91,18,17,lateral L
89,22,19,lateral L
90,22,16,lateral L
89,27,20,lateral L
89,24,19,lateral L
90,24,21,lateral L
83,27,18,lateral L
86,29,20,lateral L
85,26,21,lateral L
87,23,23,lateral L
87,23,11,lateral L
87,23,22,lateral L
86,22,20,lateral L
84,20,20,lateral L
85,20,17,lateral L
84,22,20,lateral L
87,24,17,lateral L
89,24,13,lateral L
88,28,19,lateral L
87,28,29,lateral L
88,32,26,lateral L
84,24,28,lateral L
86,27,18,lateral L
85,22,18,lateral L
83,26,27,lateral L
83,24,20,lateral L
85,25,20,lateral L
84,24,19,lateral L
86,20,25,lateral L
87,23,23,lateral L
86,28,27,lateral L
85,23,19,lateral L
83,24,21,lateral L
83,23,30,lateral L
85,22,19,lateral L
89,23,23,lateral L
87,23,14,lateral L
87,22,12,lateral L
89,24,17,lateral L
88,28,25,lateral L
83,29,21,lateral L
85,26,25,lateral L
83,21,18,lateral L
83,25,20,lateral L
85,29,17,lateral L
83,27,38,lateral L
85,25,21,lateral L
87,27,23,lateral L
84,29,29,lateral L
84,30,19,lateral L
83,28,30,lateral L
81,28,34,lateral L
79,27,26,lateral L
81,26,34,lateral L
81,26,29,lateral L
83,25,24,lateral L
82,22,23,lateral L
83,22,24,lateral L
84,23,17,lateral L
86,24,22,lateral L
84,26,20,lateral L
86,23,13,lateral L
82,24,23,lateral L
81,23,28,lateral L
86,23,24,lateral L
85,27,26,lateral L
83,32,27,lateral L
82,23,28,lateral L
81,25,29,lateral L
84,24,22,lateral L
82,24,24,lateral L
85,22,24,lateral L
85,23,26,lateral L
83,21,23,lateral L
83,28,32,lateral L
82,28,36,lateral L
81,31,30,lateral L
82,30,33,lateral L
79,28,41,lateral L
79,27,35,lateral L
79,25,36,lateral L
81,29,38,lateral L
81,25,31,lateral L
81,29,37,lateral L
82,27,33,lateral L
82,28,27,lateral L
78,26,33,lateral L
80,25,33,lateral L
80,24,20,lateral L
82,26,23,lateral L
82,27,31,lateral L
81,23,24,lateral L
81,24,25,lateral L
82,22,18,lateral L
80,27,28,lateral L
81,28,29,lateral L
79,21,25,lateral L
80,23,26,lateral L
84,26,25,lateral L
81,27,19,lateral L
83,26,25,lateral L
81,29,24,lateral L
80,33,32,lateral L
80,23,22,lateral L
80,28,29,lateral L
77,24,26,lateral L
81,26,27,lateral L
80,29,39,lateral L
77,27,30,lateral L
75,25,35,lateral L
76,27,37,lateral L
76,25,30,lateral L
79,21,15,lateral L
77,21,27,lateral L
79,23,19,lateral L
81,25,25,lateral L
82,24,25,lateral L
79,28,31,lateral L
81,29,23,lateral L
82,25,26,lateral L
82,23,29,lateral L
81,23,23,lateral L
81,30,25,lateral L
80,26,28,lateral L
80,30,30,lateral L
78,28,20,lateral L
75,27,28,lateral L
80,26,24,lateral L
83,26,23,lateral L
83,26,19,lateral L
81,29,28,lateral L
83,27,22,lateral L
74,23,25,lateral L
76,27,29,lateral L
76,29,22,lateral L
75,29,14,lateral L
80,32,22,lateral L
80,27,20,lateral L
78,21,13,lateral L
76,26,20,lateral L
73,23,24,lateral L
77,23,14,lateral L
79,28,13,lateral L
77,31,26,lateral L
76,25,24,lateral L
80,26,24,lateral L
81,25,20,lateral L
83,28,21,lateral L
84,29,22,lateral L
82,25,18,lateral L
80,30,26,lateral L
81,25,22,lateral L
82,23,27,lateral L
77,26,20,lateral L
82,31,18,lateral L
76,29,35,lateral L
78,25,26,lateral L
79,23,21,lateral L
81,32,27,lateral L
77,26,24,lateral L
79,30,27,lateral L
79,22,30,lateral L
80,26,24,lateral L
80,27,24,lateral L
80,23,22,lateral L
80,28,32,lateral L
78,27,19,lateral L
78,29,18,lateral L
78,24,18,lateral L
78,28,23,lateral L
83,26,22,lateral L
84,30,21,lateral L
80,28,26,lateral L
80,25,22,lateral L
81,26,22,lateral L
88,28,19,lateral L
83,28,21,lateral L
80,27,26,lateral L
77,21,25,lateral L
76,23,22,lateral L
82,28,22,lateral L
80,21,21,lateral L
80,27,20,lateral L
79,28,25,lateral L
80,26,19,lateral L
81,33,31,lateral L
79,25,29,lateral L
80,29,18,lateral L
80,25,21,lateral L
83,21,23,lateral L
84,28,29,lateral L
83,28,19,lateral L
83,26,26,lateral L
81,29,22,lateral L
81,25,28,lateral L
81,25,28,lateral L
80,22,20,lateral L
83,21,8,lateral L
80,30,23,lateral L
81,30,33,lateral L
76,24,27,lateral L
80,29,22,lateral L
82,29,32,lateral L
86,33,30,lateral L
81,27,29,lateral L
78,24,28,lateral L
82,24,33,lateral L
82,22,27,lateral L
82,27,19,lateral L
86,29,22,lateral L
81,28,23,lateral L
78,25,26,lateral L
79,22,28,lateral L
80,22,23,lateral L
82,28,20,lateral L
82,34,29,lateral L
80,25,31,lateral L
80,19,18,lateral L
82,30,25,lateral L
79,25,22,lateral L
81,22,17,lateral L
81,25,21,lateral L
83,30,26,lateral L
82,30,26,lateral L
83,21,24,lateral L
83,25,29,lateral L
82,24,22,lateral L
83,27,20,lateral L
80,26,26,lateral L
84,20,20,lateral L
82,25,24,lateral L
82,30,22,lateral L
83,26,22,lateral L
84,25,32,lateral L
82,25,29,lateral L
84,26,16,lateral L
84,25,29,lateral L
82,26,30,lateral L
81,21,20,lateral L
81,25,30,lateral L
83,29,23,lateral L
85,29,26,lateral L
82,22,22,lateral L
85,24,23,lateral L
82,26,23,lateral L
83,28,24,lateral L
84,21,24,lateral L
86,30,25,lateral L
82,30,18,lateral L
83,31,33,lateral L
82,24,34,lateral L
82,27,27,lateral L
84,25,24,lateral L
88,22,15,lateral L
89,27,24,lateral L
87,27,27,lateral L
84,23,27,lateral L
88,25,17,lateral L
86,31,23,lateral L
81,26,28,lateral L
83,24,19,lateral L
84,18,20,lateral L
85,23,23,lateral L
84,27,31,lateral L
87,23,21,lateral L
85,23,23,lateral L
87,25,18,lateral L
85,21,25,lateral L
88,24,20,lateral L
87,25,16,lateral L
85,29,25,lateral L
86,24,21,lateral L
85,24,25,lateral L
83,21,20,lateral L
85,24,27,lateral L
85,24,17,lateral L
86,27,33,lateral L
85,28,26,lateral L
84,22,34,lateral L
85,21,13,lateral L
86,29,24,lateral L
85,21,25,lateral L
86,20,28,lateral L
87,20,25,lateral L
91,24,18,lateral L
93,27,25,lateral L
86,24,24,lateral L
86,21,28,lateral L
90,23,26,lateral L
86,28,20,lateral L
86,26,24,lateral L
85,21,29,lateral L
86,19,27,lateral L
86,24,26,lateral L
88,25,22,lateral L
89,27,21,lateral L
88,25,21,lateral L
87,20,29,lateral L
86,26,27,lateral L
85,25,24,lateral L
90,22,12,lateral L
90,21,21,lateral L
90,23,22,lateral L
89,27,22,lateral L
88,26,25,lateral L
88,23,27,lateral L
87,23,36,lateral L
87,23,27,lateral L
87,25,28,lateral L
87,27,30,lateral L
88,20,32,lateral L
88,27,29,lateral L
87,24,22,lateral L
86,24,18,lateral L
88,25,22,lateral L
88,28,27,lateral L
89,26,31,lateral L
87,26,27,lateral L
83,22,26,lateral L
88,22,27,lateral L
89,21,18,lateral L
90,22,23,lateral L
90,23,24,lateral L
89,25,27,lateral L
89,23,22,lateral L
88,21,24,lateral L
90,21,23,lateral L
87,20,23,lateral L
87,23,28,lateral L
88,27,20,lateral L
85,21,28,lateral L
86,27,28,lateral L
87,25,22,lateral L
89,22,27,lateral L
90,24,21,lateral L
90,26,23,lateral L
93,20,23,lateral L
90,20,27,lateral L
86,17,27,lateral L
85,19,26,lateral L
88,21,28,lateral L
94,21,32,lateral L
87,27,38,lateral L
85,22,33,lateral L
87,19,30,lateral L
87,20,30,lateral L
88,21,15,lateral L
89,21,14,lateral L
87,30,29,lateral L
86,27,33,lateral L
89,23,30,lateral L
87,20,25,lateral L
87,21,31,lateral L
84,16,28,lateral L
89,21,29,lateral L
89,24,29,lateral L
88,29,38,lateral L
86,22,31,lateral L
87,23,33,lateral L
87,27,29,lateral L
87,19,35,lateral L
86,20,33,lateral L
90,24,26,lateral L
87,27,27,lateral L
88,27,30,lateral L
87,26,34,lateral L
88,21,24,lateral L
87,24,26,lateral L
90,24,27,lateral L
88,24,36,lateral L
83,22,32,lateral L
87,22,31,lateral L
88,25,32,lateral L
89,29,25,lateral L
86,21,27,lateral L
86,26,35,lateral L
86,22,25,lateral L
86,20,25,lateral L
87,27,27,lateral L
85,26,36,lateral L
86,27,35,lateral L
84,21,31,lateral L
86,22,27,lateral L
85,25,29,lateral L
82,26,36,lateral L
88,29,30,lateral L
87,28,34,lateral L
79,20,29,lateral L
82,18,26,lateral L
84,15,31,lateral L
87,22,34,lateral L
84,22,34,lateral L
86,28,28,lateral L
86,21,29,lateral L
87,23,29,lateral L
86,31,25,lateral L
85,27,26,lateral L
83,20,38,lateral L
84,27,37,lateral L
81,24,28,lateral L
81,24,33,lateral L
82,26,22,lateral L
85,24,32,lateral L
87,25,32,lateral L
86,32,36,lateral L
87,18,25,lateral L
84,25,29,lateral L
87,24,35,lateral L
84,25,33,lateral L
85,25,29,lateral L
87,24,25,lateral L
83,23,34,lateral L
82,20,30,lateral L
86,19,27,lateral L
83,28,33,lateral L
84,22,23,lateral L
85,21,30,lateral L
84,24,32,lateral L
87,23,34,lateral L
86,24,29,lateral L
86,27,27,lateral L
84,25,30,lateral L
83,21,38,lateral L
82,23,36,lateral L
86,23,37,lateral L
83,24,36,lateral L
89,28,27,lateral L
85,26,28,lateral L
87,23,25,lateral L
87,26,25,lateral L
88,26,34,lateral L
86,27,33,lateral L
82,24,37,lateral L
84,25,29,lateral L
88,24,29,lateral L
88,28,23,lateral L
87,28,24,lateral L
84,21,30,lateral L
86,22,31,lateral L
85,22,25,lateral L
85,26,23,lateral L
83,22,27,lateral L
87,27,30,lateral L
89,27,29,lateral L
87,27,30,lateral L
85,26,32,lateral L
86,24,28,lateral L
87,22,17,lateral L
87,25,27,lateral L
83,27,30,lateral L
84,31,32,lateral L
83,27,41,lateral L
86,28,33,lateral L
89,24,32,lateral L
88,23,34,lateral L
88,25,29,lateral L
87,22,25,lateral L
86,24,32,lateral L
87,24,31,lateral L
87,23,37,lateral L
90,21,23,lateral L
88,25,27,lateral L
86,29,25,lateral L
85,24,33,lateral L
85,24,23,lateral L
84,24,30,lateral L
85,22,24,lateral L
86,23,24,lateral L
88,23,21,lateral L
88,18,22,lateral L
89,25,28,lateral L
89,24,30,lateral L
82,23,29,lateral L
84,24,30,lateral L
89,25,25,lateral L
88,23,24,lateral L
87,26,32,lateral L
83,24,31,lateral L
86,27,28,lateral L
86,20,23,lateral L
86,23,15,lateral L
88,27,31,lateral L
83,23,29,lateral L
89,20,28,lateral L
83,21,28,lateral L
86,24,26,lateral L
87,23,30,lateral L
86,24,25,lateral L
90,21,24,lateral L
85,20,28,lateral L
88,29,31,lateral L
89,27,26,lateral L
87,25,33,lateral L
88,23,35,lateral L
86,21,27,lateral L
83,21,31,lateral L
84,19,23,lateral L
86,23,22,lateral L
88,27,28,lateral L
87,27,38,lateral L
85,23,27,lateral L
87,21,26,lateral L
87,23,36,lateral L
86,21,27,lateral L
86,23,39,lateral L
87,25,36,lateral L
85,23,39,lateral L
90,22,23,lateral L
88,27,32,lateral L
85,21,30,lateral L
88,23,26,lateral L
90,24,27,lateral L
89,25,27,lateral L
86,21,30,lateral L
89,24,28,lateral L
88,24,23,lateral L
87,23,28,lateral L
89,23,25,lateral L
87,26,30,lateral L
84,22,25,lateral L
89,19,29,lateral L
86,22,28,lateral L
91,22,23,lateral L
92,24,19,lateral L
89,25,34,lateral L
87,25,41,lateral L
84,22,25,lateral L
85,21,24,lateral L
89,21,20,lateral L
88,27,25,lateral L
89,25,26,lateral L
87,24,33,lateral L
89,27,38,lateral L
87,22,35,lateral L
86,17,31,lateral L
87,22,27,lateral L
89,25,30,lateral L
87,24,25,lateral L
89,24,24,lateral L
87,25,33,lateral L
87,20,29,lateral L
88,25,24,lateral L
91,23,27,lateral L
89,21,34,lateral L
89,23,33,lateral L
87,21,31,lateral L
90,20,23,lateral L
87,21,26,lateral L
86,22,26,lateral L
86,20,28,lateral L
89,22,27,lateral L
88,22,22,lateral L
89,23,25,lateral L
91,19,23,lateral L
91,23,24,lateral L
92,28,30,lateral L
89,25,21,lateral L
86,26,28,lateral L
86,23,34,lateral L
90,25,27,lateral L
92,24,27,lateral L
90,26,27,lateral L
89,21,22,lateral L
87,23,32,lateral L
88,21,31,lateral L
87,19,21,lateral L
88,22,26,lateral L
89,20,21,lateral L
90,25,26,lateral L
90,20,22,lateral L
92,27,34,lateral L
86,20,30,lateral L
91,19,20,lateral L
88,20,25,lateral L
90,23,23,lateral L
90,26,27,lateral L
88,21,27,lateral L
92,21,32,lateral L
87,25,31,lateral L
89,21,21,lateral L
89,21,31,lateral L
92,23,28,lateral L
89,24,38,lateral L
90,23,24,lateral L
86,21,31,lateral L
89,17,31,lateral L
90,19,16,lateral L
90,26,32,lateral L
92,25,25,lateral L
89,24,40,lateral L
90,20,24,lateral L
91,24,26,lateral L
89,16,32,lateral L
92,19,29,lateral L
92,24,22,lateral L
91,29,33,lateral L
91,24,23,lateral L
90,22,29,lateral L
87,21,23,lateral L
87,22,22,lateral L
87,20,23,lateral L
86,23,27,lateral L
91,28,24,lateral L
93,27,27,lateral L
90,23,20,lateral L
94,25,24,lateral L
90,24,25,lateral L
87,20,29,lateral L
87,21,25,lateral L
93,19,24,lateral L
91,22,18,lateral L
91,19,18,lateral L
90,27,22,lateral L
90,25,19,lateral L
87,26,28,lateral L
88,21,28,lateral L
88,23,33,lateral L
88,23,26,lateral L
91,27,25,lateral L
91,22,25,lateral L
88,24,31,lateral L
88,20,27,lateral L
91,24,22,lateral L
92,25,21,lateral L
87,19,23,lateral L
92,26,27,lateral L
89,25,33,lateral L
90,24,37,lateral L
88,23,29,lateral L
88,22,33,lateral L
87,18,30,lateral L
87,20,33,lateral L
88,20,26,lateral L
84,20,32,lateral L
89,22,30,lateral L
90,17,25,lateral L
91,23,20,lateral L
88,26,24,lateral L
88,25,32,lateral L
87,28,26,lateral L
89,26,27,lateral L
90,21,28,lateral L
86,23,34,lateral L
88,26,25,lateral L
88,23,24,lateral L
87,24,31,lateral L
88,26,31,lateral L
88,26,34,lateral L
88,20,30,lateral L
87,24,29,lateral L
87,20,29,lateral L
90,23,28,lateral L
87,28,30,lateral L
89,26,32,lateral L
85,22,33,lateral L
88,23,26,lateral L
90,26,27,lateral L
86,26,31,lateral L
86,23,35,lateral L
86,21,35,lateral L
88,24,21,lateral L
88,25,28,lateral L
88,21,36,lateral L
88,22,28,lateral L
85,22,24,lateral L
85,24,35,lateral L
85,26,26,lateral L
86,26,32,lateral L
83,25,34,lateral L
87,28,33,lateral L
86,24,35,lateral L
88,29,30,lateral L
86,25,35,lateral L
85,21,30,lateral L
83,22,35,lateral L
85,23,24,lateral L
86,26,28,lateral L
87,22,36,lateral L
88,18,26,lateral L
86,23,26,lateral L
86,22,27,lateral L
87,24,28,lateral L
86,24,39,lateral L
88,28,40,lateral L
85,23,32,lateral L
86,19,28,lateral L
83,23,37,lateral L
83,18,26,lateral L
90,25,28,lateral L
90,24,30,lateral L
87,25,30,lateral L
88,26,31,lateral L
86,25,39,lateral L
89,22,29,lateral L
86,24,34,lateral L
85,29,37,lateral L
84,25,27,lateral L
86,22,35,lateral L
88,21,24,lateral L
85,23,26,lateral L
85,17,25,lateral L
88,21,26,lateral L
89,24,22,lateral L
87,27,29,lateral L
87,22,31,lateral L
88,25,27,lateral L
86,27,27,lateral L
88,24,31,lateral L
87,26,30,lateral L
87,21,33,lateral L
88,24,29,lateral L
88,22,28,lateral L
87,24,24,lateral L
89,23,27,lateral L
86,23,31,lateral L
86,22,26,lateral L
88,18,19,lateral L
89,22,21,lateral L
89,23,22,lateral L
85,26,28,lateral L
88,26,38,lateral L
85,29,30,lateral L
87,21,28,lateral L
87,20,21,lateral L
89,23,15,lateral L
87,24,33,lateral L
88,26,27,lateral L
89,23,27,lateral L
89,23,26,lateral L
84,26,36,lateral L
84,23,32,lateral L
87,24,22,lateral L
90,26,33,lateral L
84,24,33,lateral L
86,22,34,lateral L
88,23,21,lateral L
