X,Y,Z,pos
250,39,2,lateral L
247,35,6,lateral L
250,35,-6,lateral L
250,43,-9,lateral L
247,44,5,lateral L
251,41,1,lateral L
252,41,-6,lateral L
252,37,2,lateral L
254,37,-8,lateral L
259,34,6,lateral L
256,34,-2,lateral L
249,40,-2,lateral L
258,41,0,lateral L
257,36,-5,lateral L
256,34,-2,lateral L
256,36,-5,lateral L
256,37,-5,lateral L
251,44,-6,lateral L
250,41,0,lateral L
257,42,3,lateral L
256,41,5,lateral L
256,39,-4,lateral L
251,41,-4,lateral L
248,39,4,lateral L
251,38,4,lateral L
254,40,8,lateral L
255,45,-1,lateral L
251,39,-1,lateral L
241,36,-9,lateral L
249,35,-8,lateral L
250,36,1,lateral L
254,36,1,lateral L
249,40,-9,lateral L
257,39,1,lateral L
253,42,-7,lateral L
250,45,-10,lateral L
254,43,-12,lateral L
250,46,-2,lateral L
254,44,-17,lateral L
249,44,-10,lateral L
255,49,-8,lateral L
254,49,1,lateral L
255,47,-1,lateral L
255,43,1,lateral L
252,40,5,lateral L
248,44,8,lateral L
249,43,7,lateral L
246,44,6,lateral L
248,44,3,lateral L
252,47,4,lateral L
250,46,-1,lateral L
252,45,3,lateral L
254,42,9,lateral L
257,44,-1,lateral L
250,44,0,lateral L
252,43,-4,lateral L
254,39,0,lateral L
249,45,0,lateral L
251,45,-3,lateral L
253,48,-1,lateral L
249,46,8,lateral L
252,46,4,lateral L
251,47,-4,lateral L
251,45,-13,lateral L
253,45,-11,lateral L
251,44,-3,lateral L
250,44,-7,lateral L
247,45,6,lateral L
254,45,1,lateral L
256,46,-2,lateral L
254,48,-9,lateral L
254,46,-4,lateral L
247,45,-6,lateral L
243,46,0,lateral L
244,48,-4,lateral L
252,50,-5,lateral L
253,45,2,lateral L
247,43,1,lateral L
253,43,1,lateral L
251,47,-2,lateral L
248,48,0,lateral L
247,48,9,lateral L
255,47,4,lateral L
255,45,-2,lateral L
254,45,8,lateral L
254,42,-7,lateral L
253,42,2,lateral L
254,43,2,lateral L
254,46,3,lateral L
249,50,-6,lateral L
248,44,5,lateral L
249,52,-1,lateral L
251,52,-1,lateral L
253,46,1,lateral L
250,46,-3,lateral L
250,50,-7,lateral L
248,45,7,lateral L
248,43,4,lateral L
247,46,-6,lateral L
246,46,-5,lateral L
244,47,4,lateral L
252,48,-5,lateral L
250,47,3,lateral L
249,51,13,lateral L
253,51,22,lateral L
252,49,4,lateral L
249,50,-1,lateral L
257,50,6,lateral L
254,50,8,lateral L
255,48,-8,lateral L
248,50,-2,lateral L
251,48,10,lateral L
254,49,-1,lateral L
250,48,2,lateral L
249,48,-6,lateral L
251,47,-1,lateral L
257,50,-9,lateral L
249,50,-3,lateral L
251,49,-7,lateral L
246,50,2,lateral L
250,48,-1,lateral L
247,47,3,lateral L
252,47,-8,lateral L
253,50,0,lateral L
255,51,-4,lateral L
249,50,1,lateral L
249,49,-1,lateral L
249,47,2,lateral L
247,47,1,lateral L
254,45,1,lateral L
254,49,-4,lateral L
254,47,-4,lateral L
249,49,4,lateral L
251,47,1,lateral L
255,46,2,lateral L
253,47,-7,lateral L
255,47,-9,lateral L
250,46,3,lateral L
252,46,4,lateral L
251,45,-1,lateral L
247,48,0,lateral L
248,48,4,lateral L
250,48,-4,lateral L
248,50,-9,lateral L
243,48,-3,lateral L
253,45,3,lateral L
253,45,-8,lateral L
256,46,-1,lateral L
251,50,1,lateral L
252,44,2,lateral L
250,48,-6,lateral L
251,47,-3,lateral L
255,48,0,lateral L
251,47,-4,lateral L
249,48,-1,lateral L
249,48,9,lateral L
255,50,-1,lateral L
252,48,-2,lateral L
256,46,-10,lateral L
250,47,-8,lateral L
250,43,9,lateral L
246,46,-8,lateral L
250,46,-2,lateral L
247,46,3,lateral L
251,46,-5,lateral L
250,49,-6,lateral L
253,47,-2,lateral L
248,47,-8,lateral L
254,49,-2,lateral L
253,45,-6,lateral L
249,42,-1,lateral L
247,45,-11,lateral L
244,43,-9,lateral L
247,47,-11,lateral L
247,45,1,lateral L
253,44,-1,lateral L
250,40,-6,lateral L
247,39,-1,lateral L
253,41,-1,lateral L
249,42,-3,lateral L
248,42,2,lateral L
252,44,4,lateral L
255,44,-7,lateral L
252,46,-16,lateral L
249,45,1,lateral L
253,44,-7,lateral L
249,44,-5,lateral L
251,44,-5,lateral L
253,41,8,lateral L
254,41,8,lateral L
254,42,0,lateral L
249,41,4,lateral L
254,41,-2,lateral L
252,43,6,lateral L
258,42,-7,lateral L
257,42,-17,lateral L
253,43,-4,lateral L
251,45,-9,lateral L
248,39,4,lateral L
247,38,6,lateral L
248,42,3,lateral L
250,44,-4,lateral L
255,41,2,lateral L
257,36,-1,lateral L
254,39,-9,lateral L
253,44,-13,lateral L
248,45,-1,lateral L
249,41,-1,lateral L
252,42,11,lateral L
249,45,-1,lateral L
253,38,3,lateral L
251,42,0,lateral L
252,42,-3,lateral L
256,43,-4,lateral L
253,44,-20,lateral L
254,38,-7,lateral L
249,41,1,lateral L
252,39,-1,lateral L
253,35,-2,lateral L
253,36,-1,lateral L
251,42,-13,lateral L
253,39,0,lateral L
249,44,1,lateral L
248,42,0,lateral L
251,37,1,lateral L
249,39,-2,lateral L
252,38,4,lateral L
252,36,-1,lateral L
255,36,0,lateral L
257,35,-3,lateral L
254,36,-13,lateral L
255,38,-12,lateral L
257,39,-6,lateral L
259,39,-6,lateral L
256,35,-5,lateral L
253,40,-5,lateral L
249,39,-1,lateral L
249,36,-10,lateral L
254,34,7,lateral L
257,33,-1,lateral L
255,37,3,lateral L
251,40,0,lateral L
249,35,-11,lateral L
256,36,-8,lateral L
254,37,-9,lateral L
250,36,0,lateral L
252,34,3,lateral L
256,34,-2,lateral L
258,33,-8,lateral L
256,34,-10,lateral L
255,32,1,lateral L
255,39,-5,lateral L
255,38,-8,lateral L
253,32,-7,lateral L
246,34,-12,lateral L
247,33,-3,lateral L
251,30,2,lateral L
253,31,-11,lateral L
258,32,0,lateral L
262,30,-10,lateral L
241,25,-4,lateral L
251,27,-5,lateral L
256,31,-7,lateral L
249,28,-4,lateral L
252,21,1,lateral L
255,27,-10,lateral L
257,29,-11,lateral L
254,31,-11,lateral L
254,30,-15,lateral L
254,24,-7,lateral L
255,25,-17,lateral L
254,23,-13,lateral L
252,21,-15,lateral L
253,23,-26,lateral L
260,27,-11,lateral L
255,29,-9,lateral L
253,30,-12,lateral L
251,28,-8,lateral L
251,29,-1,lateral L
250,32,-6,lateral L
254,34,-7,lateral L
254,27,-11,lateral L
254,28,-3,lateral L
256,30,-4,lateral L
260,28,-3,lateral L
259,27,-15,lateral L
249,29,-13,lateral L
250,27,-7,lateral L
253,26,-16,lateral L
252,29,-5,lateral L
248,30,-10,lateral L
254,29,-15,lateral L
254,29,-12,lateral L
258,29,-14,lateral L
247,32,-11,lateral L
252,31,-13,lateral L
253,27,-2,lateral L
255,28,-3,lateral L
252,31,-9,lateral L
257,29,-13,lateral L
254,31,-15,lateral L
252,31,-13,lateral L
251,34,-20,lateral L
250,31,-8,lateral L
251,31,-9,lateral L
255,30,-12,lateral L
253,34,-11,lateral L
256,29,-17,lateral L
250,32,-10,lateral L
254,31,-13,lateral L
255,32,-13,lateral L
253,32,-9,lateral L
252,34,-23,lateral L
252,33,-19,lateral L
251,33,-3,lateral L
254,32,-7,lateral L
254,33,-16,lateral L
259,33,-17,lateral L
248,34,-11,lateral L
254,34,-3,lateral L
253,34,-8,lateral L
258,33,-16,lateral L
256,32,-22,lateral L
254,31,-14,lateral L
255,35,-18,lateral L
250,29,-7,lateral L
252,31,-17,lateral L
254,30,-10,lateral L
255,31,-19,lateral L
255,31,-12,lateral L
254,34,-13,lateral L
255,35,-20,lateral L
257,30,-16,lateral L
259,28,-21,lateral L
250,35,-14,lateral L
254,39,-19,lateral L
252,37,-17,lateral L
252,32,-8,lateral L
257,29,-8,lateral L
255,37,-11,lateral L
256,33,-20,lateral L
258,29,-14,lateral L
256,32,-13,lateral L
252,37,-20,lateral L
257,35,-10,lateral L
253,36,-9,lateral L
253,32,-21,lateral L
248,36,-24,lateral L
252,36,-9,lateral L
256,32,-19,lateral L
254,35,-10,lateral L
258,36,-13,lateral L
253,33,-11,lateral L
255,33,-7,lateral L
251,35,-10,lateral L
257,36,-16,lateral L
258,38,-22,lateral L
255,34,-13,lateral L
256,34,-25,lateral L
256,36,-12,lateral L
256,36,-9,lateral L
257,36,-12,lateral L
245,32,0,lateral L
250,39,-18,lateral L
248,37,-14,lateral L
250,38,-7,lateral L
257,39,-14,lateral L
255,39,-25,lateral L
246,41,-10,lateral L
253,38,-20,lateral L
252,31,-11,lateral L
252,32,-8,lateral L
253,31,-14,lateral L
253,35,-14,lateral L
253,32,-15,lateral L
247,35,-16,lateral L
251,35,-16,lateral L
254,37,-16,lateral L
255,39,-10,lateral L
249,37,-11,lateral L
255,38,-10,lateral L
251,36,-6,lateral L
246,34,-10,lateral L
256,28,-12,lateral L
254,37,-20,lateral L
255,35,-18,lateral L
251,33,-9,lateral L
252,37,-16,lateral L
251,32,-13,lateral L
256,36,-10,lateral L
253,35,-11,lateral L
250,37,-12,lateral L
253,35,-11,lateral L
252,38,-13,lateral L
249,37,-9,lateral L
253,32,-13,lateral L
252,36,-14,lateral L
249,35,-10,lateral L
251,38,-8,lateral L
254,34,-13,lateral L
251,31,-3,lateral L
255,34,5,lateral L
254,31,-14,lateral L
255,32,-22,lateral L
250,32,-19,lateral L
251,36,-11,lateral L
251,34,-8,lateral L
253,34,2,lateral L
253,32,-5,lateral L
253,32,-18,lateral L
254,34,-20,lateral L
255,35,-22,lateral L
250,33,-9,lateral L
251,32,-19,lateral L
255,33,-17,lateral L
257,36,-13,lateral L
255,32,-18,lateral L
250,35,1,lateral L
256,34,-9,lateral L
257,33,-18,lateral L
253,30,-20,lateral L
254,33,-18,lateral L
254,38,-19,lateral L
251,35,-11,lateral L
254,34,-19,lateral L
252,33,-11,lateral L
252,34,-12,lateral L
249,34,-14,lateral L
253,29,-11,lateral L
255,32,-13,lateral L
256,34,-8,lateral L
260,31,-21,lateral L
253,36,-15,lateral L
255,38,-20,lateral L
247,39,-2,lateral L
247,35,-5,lateral L
252,36,-13,lateral L
254,36,-16,lateral L
256,34,-9,lateral L
254,33,-9,lateral L
254,35,-22,lateral L
253,37,-17,lateral L
251,38,-13,lateral L
250,31,-8,lateral L
251,33,-14,lateral L
250,35,-19,lateral L
250,32,-18,lateral L
255,34,-21,lateral L
256,37,-15,lateral L
260,34,-7,lateral L
252,32,-14,lateral L
246,36,-9,lateral L
249,36,-5,lateral L
254,36,-21,lateral L
254,34,-22,lateral L
253,33,-21,lateral L
253,32,-19,lateral L
257,32,-16,lateral L
256,29,-14,lateral L
256,30,-15,lateral L
257,34,-17,lateral L
254,31,-11,lateral L
256,36,-14,lateral L
258,34,-20,lateral L
254,32,-15,lateral L
262,29,-17,lateral L
252,29,-9,lateral L
255,33,-17,lateral L
259,33,-16,lateral L
258,33,-19,lateral L
254,30,-17,lateral L
257,29,-14,lateral L
254,33,-13,lateral L
253,29,-5,lateral L
253,28,-18,lateral L
253,31,-19,lateral L
251,29,-10,lateral L
250,32,-9,lateral L
256,31,-21,lateral L
253,30,-13,lateral L
256,29,-19,lateral L
260,30,-11,lateral L
256,31,-14,lateral L
252,30,-13,lateral L
254,29,-10,lateral L
248,33,-15,lateral L
252,29,-1,lateral L
254,34,-16,lateral L
253,28,-7,lateral L
253,32,-14,lateral L
250,30,-12,lateral L
254,29,-6,lateral L
251,33,-17,lateral L
247,31,-11,lateral L
249,35,-17,lateral L
251,33,-18,lateral L
253,32,-20,lateral L
256,30,-13,lateral L
252,29,-24,lateral L
252,28,-10,lateral L
253,30,-9,lateral L
251,31,-8,lateral L
250,31,-17,lateral L
246,31,-11,lateral L
254,35,-18,lateral L
250,28,-12,lateral L
249,30,-12,lateral L
255,32,-17,lateral L
258,35,-19,lateral L
254,31,-15,lateral L
252,27,-9,lateral L
246,29,-1,lateral L
254,28,-9,lateral L
248,32,-6,lateral L
251,31,-13,lateral L
255,29,-16,lateral L
251,33,-9,lateral L
242,32,-21,lateral L
248,32,-13,lateral L
253,37,-22,lateral L
253,35,-20,lateral L
252,34,-14,lateral L
253,31,-20,lateral L
256,29,-23,lateral L
256,28,-16,lateral L
255,28,-14,lateral L
254,31,-22,lateral L
248,34,-8,lateral L
250,37,-15,lateral L
253,32,-19,lateral L
249,31,-13,lateral L
253,31,-12,lateral L
252,31,-10,lateral L
251,30,-6,lateral L
251,29,-8,lateral L
255,34,-12,lateral L
253,32,-16,lateral L
256,31,-13,lateral L
253,30,-9,lateral L
250,32,-12,lateral L
255,32,-8,lateral L
258,34,-16,lateral L
251,35,-19,lateral L
253,36,-18,lateral L
253,37,-18,lateral L
253,33,-21,lateral L
252,34,-21,lateral L
261,31,-20,lateral L
250,30,-17,lateral L
252,35,-9,lateral L
257,31,-15,lateral L
254,32,-14,lateral L
252,31,-13,lateral L
252,33,-7,lateral L
249,33,-4,lateral L
252,34,-15,lateral L
257,33,-25,lateral L
254,31,-7,lateral L
252,31,-8,lateral L
253,35,-13,lateral L
245,35,-10,lateral L
252,37,-25,lateral L
259,35,-19,lateral L
252,33,-5,lateral L
254,33,-9,lateral L
247,33,-23,lateral L
253,33,-16,lateral L
251,33,-14,lateral L
250,35,-19,lateral L
248,34,-8,lateral L
252,35,-22,lateral L
253,34,-21,lateral L
250,33,-16,lateral L
254,31,-24,lateral L
260,34,-16,lateral L
259,34,-30,lateral L
252,39,-15,lateral L
247,36,-14,lateral L
247,38,-17,lateral L
254,31,-14,lateral L
254,36,-19,lateral L
253,30,-23,lateral L
253,34,-21,lateral L
256,32,-22,lateral L
257,33,-16,lateral L
251,33,-15,lateral L
258,37,-18,lateral L
250,34,-8,lateral L
255,36,-9,lateral L
253,32,-12,lateral L
251,36,-18,lateral L
253,36,-19,lateral L
253,32,-12,lateral L
256,35,-12,lateral L
257,36,-18,lateral L
254,34,-22,lateral L
251,34,-6,lateral L
249,36,2,lateral L
254,33,-15,lateral L
254,33,-18,lateral L
256,34,-15,lateral L
253,32,-12,lateral L
253,33,-14,lateral L
253,33,-2,lateral L
255,35,-12,lateral L
251,34,-8,lateral L
252,31,-8,lateral L
248,32,-2,lateral L
255,32,-8,lateral L
248,35,-13,lateral L
250,36,-15,lateral L
257,35,-21,lateral L
255,35,-17,lateral L
255,30,-8,lateral L
254,29,-12,lateral L
256,34,-7,lateral L
249,35,-10,lateral L
256,34,-17,lateral L
258,33,-16,lateral L
254,34,-10,lateral L
254,33,-13,lateral L
253,33,-11,lateral L
253,33,-4,lateral L
251,34,-9,lateral L
249,32,-5,lateral L
248,35,-2,lateral L
250,33,-9,lateral L
255,34,-11,lateral L
253,35,-17,lateral L
253,33,-9,lateral L
250,35,-5,lateral L
251,36,-23,lateral L
252,33,-14,lateral L
253,36,-15,lateral L
253,33,-20,lateral L
256,34,-13,lateral L
252,38,-13,lateral L
249,38,-5,lateral L
259,30,-16,lateral L
249,31,-10,lateral L
247,32,-5,lateral L
248,38,-9,lateral L
252,33,-18,lateral L
251,34,-11,lateral L
254,31,-20,lateral L
252,32,-7,lateral L
259,32,-20,lateral L
256,34,-20,lateral L
257,32,-19,lateral L
251,32,-5,lateral L
256,31,-7,lateral L
255,30,-11,lateral L
255,31,-6,lateral L
252,30,0,lateral L
259,30,-18,lateral L
252,32,-14,lateral L
250,32,-23,lateral L
252,39,-16,lateral L
251,34,-16,lateral L
254,31,-16,lateral L
254,29,-16,lateral L
250,32,-8,lateral L
249,36,-13,lateral L
252,36,-15,lateral L
251,28,-6,lateral L
250,33,-18,lateral L
248,32,-9,lateral L
248,32,-15,lateral L
256,29,-21,lateral L
254,29,-21,lateral L
246,32,-12,lateral L
250,34,-14,lateral L
248,33,-16,lateral L
258,33,-17,lateral L
257,32,-25,lateral L
255,30,-9,lateral L
251,31,-8,lateral L
250,36,-5,lateral L
251,33,-18,lateral L
253,34,-21,lateral L
251,35,-20,lateral L
259,31,-18,lateral L
252,32,-7,lateral L
255,33,-10,lateral L
251,33,-14,lateral L
254,37,-14,lateral L
250,35,-14,lateral L
252,34,-16,lateral L
252,35,-16,lateral L
248,32,-13,lateral L
255,28,-12,lateral L
255,29,-11,lateral L
255,34,-17,lateral L
253,33,-14,lateral L
245,31,-7,lateral L
253,34,-9,lateral L
251,31,-11,lateral L
250,33,-13,lateral L
253,33,-14,lateral L
249,33,-9,lateral L
250,35,-16,lateral L
255,33,-19,lateral L
251,34,-6,lateral L
253,35,-16,lateral L
249,35,-4,lateral L
261,34,-19,lateral L
256,30,-11,lateral L
256,32,-17,lateral L
250,33,-14,lateral L
250,33,-12,lateral L
251,31,-7,lateral L
249,34,-9,lateral L
251,33,-20,lateral L
250,35,-25,lateral L
255,32,-23,lateral L
255,33,-15,lateral L
253,27,-23,lateral L
252,30,-18,lateral L
254,32,-18,lateral L
253,32,-12,lateral L
254,33,0,lateral L
251,33,-12,lateral L
249,35,-8,lateral L
252,37,-19,lateral L
244,36,-9,lateral L
250,36,-20,lateral L
250,36,-15,lateral L
250,34,-18,lateral L
251,38,-13,lateral L
252,29,-10,lateral L
248,33,-7,lateral L
258,34,-20,lateral L
252,31,-9,lateral L
252,36,-19,lateral L
259,32,-18,lateral L
258,33,-26,lateral L
256,32,-20,lateral L
251,36,-13,lateral L
251,34,-23,lateral L
252,33,-27,lateral L
254,33,-22,lateral L
254,32,-13,lateral L
254,32,-19,lateral L
252,31,-12,lateral L
254,27,-16,lateral L
254,29,-16,lateral L
257,28,-13,lateral L
256,32,-20,lateral L
256,30,-17,lateral L
252,30,-12,lateral L
252,31,-11,lateral L
251,29,-1,lateral L
253,30,-23,lateral L
249,32,-9,lateral L
251,35,-11,lateral L
255,35,-18,lateral L
253,33,-17,lateral L
253,29,-12,lateral L
253,33,-12,lateral L
243,32,-5,lateral L
249,31,-20,lateral L
250,33,-8,lateral L
252,31,-14,lateral L
253,32,-24,lateral L
249,30,-5,lateral L
256,30,-12,lateral L
255,31,-17,lateral L
252,31,-13,lateral L
247,33,-19,lateral L
252,32,-15,lateral L
251,31,-8,lateral L
251,31,-14,lateral L
257,31,-11,lateral L
248,29,-10,lateral L
247,29,-11,lateral L
248,32,-2,lateral L
252,28,-5,lateral L
250,29,-15,lateral L
253,27,-6,lateral L
258,32,-9,lateral L
252,29,-12,lateral L
256,25,-17,lateral L
258,28,-8,lateral L
250,27,-13,lateral L
255,31,-15,lateral L
252,31,-19,lateral L
249,29,-5,lateral L
251,32,-22,lateral L
255,30,-17,lateral L
261,25,-20,lateral L
257,26,-11,lateral L
249,30,-14,lateral L
251,29,-5,lateral L
255,27,-14,lateral L
254,28,-29,lateral L
251,28,-12,lateral L
261,26,-17,lateral L
254,26,-18,lateral L
253,28,-17,lateral L
255,27,-13,lateral L
251,27,-9,lateral L
253,32,-22,lateral L
255,33,-18,lateral L
253,30,-18,lateral L
256,26,-33,lateral L
255,26,-15,lateral L
254,25,-17,lateral L
254,29,-22,lateral L
251,32,-10,lateral L
257,30,-15,lateral L
249,31,-14,lateral L
256,30,-16,lateral L
250,32,-6,lateral L
251,33,-16,lateral L
255,24,-10,lateral L
256,27,-13,lateral L
259,27,-16,lateral L
257,26,-17,lateral L
258,26,-25,lateral L
256,27,-14,lateral L
255,28,-14,lateral L
259,25,-19,lateral L
252,25,-16,lateral L
254,25,-25,lateral L
245,31,-10,lateral L
252,27,2,lateral L
254,24,-3,lateral L
246,28,-18,lateral L
249,32,-21,lateral L
260,32,-19,lateral L
256,32,-8,lateral L
255,31,1,lateral L
255,30,-12,lateral L
251,30,-11,lateral L
252,30,-11,lateral L
252,26,-5,lateral L
244,25,-9,lateral L
253,33,-4,lateral L
259,33,-26,lateral L
255,28,-18,lateral L
252,32,-18,lateral L
250,32,-9,lateral L
255,36,-7,lateral L
248,32,-4,lateral L
249,27,-10,lateral L
249,35,-9,lateral L
249,33,-19,lateral L
252,30,-5,lateral L
261,30,-4,lateral L
256,32,-17,lateral L
255,32,-18,lateral L
254,29,-16,lateral L
255,32,-16,lateral L
261,36,-14,lateral L
255,36,-11,lateral L
254,30,-21,lateral L
257,27,-18,lateral L
259,30,-9,lateral L
256,32,-8,lateral L
256,29,-22,lateral L
249,31,-2,lateral L
251,31,-13,lateral L
262,30,-16,lateral L
250,32,-11,lateral L
250,32,-13,lateral L
254,31,-12,lateral L
258,31,-11,lateral L
256,32,3,lateral L
256,34,-13,lateral L
263,39,-15,lateral L
256,43,-25,lateral L
254,36,-9,lateral L
257,33,-14,lateral L
256,35,-6,lateral L
250,37,-2,lateral L
251,40,-3,lateral L
249,36,-12,lateral L
251,37,-13,lateral L
246,40,-15,lateral L
256,41,-15,lateral L
254,34,-10,lateral L
258,33,1,lateral L
256,31,-21,lateral L
258,30,-12,lateral L
257,28,-15,lateral L
256,30,-18,lateral L
252,33,-15,lateral L
254,31,-10,lateral L
252,33,-8,lateral L
260,32,-23,lateral L
255,30,-16,lateral L
253,33,-9,lateral L
253,30,-11,lateral L
253,32,-3,lateral L
247,36,-4,lateral L
251,36,-1,lateral L
251,36,-12,lateral L
253,32,-23,lateral L
254,29,-4,lateral L
251,31,-11,lateral L
252,32,2,lateral L
245,33,-18,lateral L
253,33,-8,lateral L
257,30,-20,lateral L
255,30,-17,lateral L
254,35,-18,lateral L
260,33,-15,lateral L
258,30,-14,lateral L
259,32,-18,lateral L
252,34,-13,lateral L
256,28,-13,lateral L
251,33,1,lateral L
254,33,-12,lateral L
250,29,-11,lateral L
254,25,-15,lateral L
252,28,-14,lateral L
249,32,-7,lateral L
254,30,-15,lateral L
246,29,-9,lateral L
249,35,-11,lateral L
257,35,-13,lateral L
255,35,-14,lateral L
254,37,-17,lateral L
249,34,-13,lateral L
252,33,-7,lateral L
255,34,-10,lateral L
250,35,-15,lateral L
250,39,-14,lateral L
250,31,-13,lateral L
248,31,-12,lateral L
255,29,-21,lateral L
253,33,-16,lateral L
256,32,-19,lateral L
256,30,-18,lateral L
255,28,-22,lateral L
255,28,-17,lateral L
250,27,-7,lateral L
252,27,-10,lateral L
251,28,-17,lateral L
255,28,-14,lateral L
249,29,-9,lateral L
254,29,-9,lateral L
253,27,-8,lateral L
259,30,-16,lateral L
247,29,-5,lateral L
247,30,-9,lateral L
252,29,-9,lateral L
249,28,-5,lateral L
255,33,-17,lateral L
256,27,-9,lateral L
251,31,-11,lateral L
256,33,-14,lateral L
254,31,-16,lateral L
258,28,-13,lateral L
250,31,-12,lateral L
253,33,-12,lateral L
252,28,-12,lateral L
251,29,-13,lateral L
248,32,1,lateral L
250,33,-12,lateral L
249,27,-3,lateral L
261,28,-14,lateral L
250,26,-7,lateral L
258,27,-6,lateral L
254,25,-6,lateral L
253,26,-3,lateral L
253,29,-9,lateral L
254,28,-6,lateral L
251,28,-12,lateral L
253,32,-12,lateral L
253,27,-13,lateral L
257,28,-7,lateral L
258,26,-6,lateral L
251,31,-16,lateral L
261,29,-14,lateral L
253,26,-7,lateral L
253,28,-8,lateral L
243,28,-8,lateral L
251,27,-8,lateral L
252,28,-3,lateral L
257,28,-13,lateral L
253,31,-10,lateral L
252,27,5,lateral L
250,30,-9,lateral L
251,32,2,lateral L
261,26,-16,lateral L
254,28,-7,lateral L
253,30,-14,lateral L
255,25,-12,lateral L
253,26,-8,lateral L
249,26,-7,lateral L
249,28,-5,lateral L
259,27,-15,lateral L
258,28,-15,lateral L
260,27,-15,lateral L
254,26,-3,lateral L
250,25,-2,lateral L
250,27,-7,lateral L
256,26,-10,lateral L
253,25,-11,lateral L
259,29,-14,lateral L
256,26,0,lateral L
257,28,-8,lateral L
253,27,-13,lateral L
254,29,-4,lateral L
251,26,-9,lateral L
255,31,-6,lateral L
256,29,-17,lateral L
254,30,-26,lateral L
252,31,-11,lateral L
252,32,-3,lateral L
253,30,-9,lateral L
254,27,-17,lateral L
257,26,-17,lateral L
250,28,-10,lateral L
257,28,-16,lateral L
261,27,-11,lateral L
255,24,-16,lateral L
254,29,-18,lateral L
251,28,-10,lateral L
252,30,-8,lateral L
252,32,-6,lateral L
251,26,-4,lateral L
251,31,-13,lateral L
256,30,-22,lateral L
263,28,-16,lateral L
255,29,-13,lateral L
259,27,-8,lateral L
257,25,-2,lateral L
258,26,-14,lateral L
255,27,-9,lateral L
254,26,9,lateral L
249,29,-5,lateral L
252,34,-7,lateral L
255,31,-27,lateral L
260,30,-13,lateral L
247,29,-12,lateral L
254,27,-2,lateral L
250,25,1,lateral L
247,29,-4,lateral L
251,31,2,lateral L
253,32,-7,lateral L
252,31,-6,lateral L
254,27,-6,lateral L
255,29,-11,lateral L
248,31,-11,lateral L
254,31,-14,lateral L
250,31,-12,lateral L
255,28,-17,lateral L
253,31,-12,lateral L
252,28,-8,lateral L
