X,Y,Z,pos
244,73,-16,lateral L
243,70,-11,lateral L
254,64,-13,lateral L
247,62,-11,lateral L
250,60,-3,lateral L
248,62,-10,lateral L
247,62,-8,lateral L
243,63,-8,lateral L
247,66,-14,lateral L
249,64,-14,lateral L
252,61,-3,lateral L
243,63,-9,lateral L
245,63,-11,lateral L
250,62,-11,lateral L
247,63,-5,lateral L
245,60,-10,lateral L
249,64,-6,lateral L
249,66,-14,lateral L
243,67,-1,lateral L
243,64,-7,lateral L
245,64,-2,lateral L
245,65,-9,lateral L
247,65,-7,lateral L
250,65,-8,lateral L
247,65,-24,lateral L
245,65,-10,lateral L
246,63,-11,lateral L
248,67,-23,lateral L
246,66,-3,lateral L
248,65,-8,lateral L
250,66,-19,lateral L
241,64,-11,lateral L
247,60,-11,lateral L
249,63,-3,lateral L
243,66,-8,lateral L
248,64,-5,lateral L
248,65,-4,lateral L
247,65,-10,lateral L
243,65,3,lateral L
247,66,-11,lateral L
246,69,-10,lateral L
247,63,-10,lateral L
244,67,-8,lateral L
246,67,-3,lateral L
249,65,-11,lateral L
246,64,-12,lateral L
241,63,-9,lateral L
245,64,-19,lateral L
247,66,-23,lateral L
245,63,-14,lateral L
245,63,-14,lateral L
245,64,-7,lateral L
241,66,-13,lateral L
245,64,-4,lateral L
247,64,-17,lateral L
246,64,-8,lateral L
248,63,-10,lateral L
245,65,-13,lateral L
243,61,-9,lateral L
240,64,-8,lateral L
247,64,-13,lateral L
245,65,-13,lateral L
243,68,-18,lateral L
247,65,-5,lateral L
253,67,-12,lateral L
245,67,-16,lateral L
241,68,-17,lateral L
250,66,-18,lateral L
245,65,-12,lateral L
245,63,-8,lateral L
245,65,-8,lateral L
243,67,-12,lateral L
244,65,-15,lateral L
244,63,-9,lateral L
246,64,-9,lateral L
250,65,-15,lateral L
248,67,-9,lateral L
244,64,-6,lateral L
249,67,-15,lateral L
247,66,-6,lateral L
245,64,-11,lateral L
243,68,-9,lateral L
243,63,-7,lateral L
245,64,-1,lateral L
247,63,-5,lateral L
248,66,-11,lateral L
248,64,-9,lateral L
244,65,-16,lateral L
239,64,-10,lateral L
245,66,-3,lateral L
244,65,-3,lateral L
249,67,-3,lateral L
246,64,-9,lateral L
249,62,-7,lateral L
245,68,-14,lateral L
243,71,-11,lateral L
244,67,-6,lateral L
247,67,-14,lateral L
248,71,-21,lateral L
248,70,-10,lateral L
245,65,-2,lateral L
251,62,-1,lateral L
249,64,-8,lateral L
245,68,-13,lateral L
240,66,-14,lateral L
242,69,-7,lateral L
244,70,-16,lateral L
241,68,-12,lateral L
236,65,-9,lateral L
249,67,-15,lateral L
240,67,-8,lateral L
243,68,-10,lateral L
241,65,-6,lateral L
247,68,-12,lateral L
246,69,-8,lateral L
242,70,-11,lateral L
248,67,-10,lateral L
245,69,-18,lateral L
245,68,-6,lateral L
244,69,-7,lateral L
244,69,-6,lateral L
246,67,-8,lateral L
245,67,1,lateral L
248,68,-8,lateral L
249,66,-9,lateral L
245,69,-5,lateral L
242,68,-15,lateral L
243,67,-10,lateral L
244,67,-7,lateral L
247,66,-11,lateral L
246,66,-16,lateral L
244,66,-8,lateral L
251,64,0,lateral L
248,63,-7,lateral L
246,63,-12,lateral L
246,66,-18,lateral L
243,64,-5,lateral L
249,65,0,lateral L
244,62,-4,lateral L
246,64,-2,lateral L
252,66,-13,lateral L
243,69,-12,lateral L
247,64,2,lateral L
250,66,-11,lateral L
248,64,-15,lateral L
247,66,-4,lateral L
247,66,-9,lateral L
248,63,-6,lateral L
245,63,0,lateral L
246,62,-5,lateral L
249,63,-4,lateral L
248,63,-13,lateral L
250,64,-6,lateral L
249,62,-10,lateral L
251,60,-4,lateral L
248,62,-12,lateral L
251,62,-17,lateral L
242,66,-8,lateral L
243,60,-2,lateral L
246,61,-9,lateral L
251,58,-7,lateral L
253,61,-17,lateral L
244,65,-7,lateral L
244,61,-6,lateral L
249,58,-8,lateral L
251,61,-12,lateral L
249,63,-15,lateral L
248,61,-13,lateral L
245,61,-19,lateral L
247,60,-7,lateral L
246,64,-4,lateral L
245,61,3,lateral L
244,60,2,lateral L
246,58,-16,lateral L
247,60,-11,lateral L
247,60,-12,lateral L
252,58,-7,lateral L
250,58,-1,lateral L
248,60,-14,lateral L
252,59,-9,lateral L
243,61,0,lateral L
252,60,-12,lateral L
247,58,-10,lateral L
250,58,-4,lateral L
252,58,0,lateral L
248,57,-4,lateral L
253,58,-9,lateral L
247,61,-14,lateral L
247,56,1,lateral L
253,52,-6,lateral L
248,59,-13,lateral L
251,59,-18,lateral L
246,60,-6,lateral L
248,58,-9,lateral L
248,57,4,lateral L
250,57,-9,lateral L
246,57,-7,lateral L
250,55,-6,lateral L
245,53,-4,lateral L
250,53,-2,lateral L
256,53,-7,lateral L
256,56,-13,lateral L
247,56,-2,lateral L
253,53,-8,lateral L
243,53,-11,lateral L
240,51,-15,lateral L
246,51,-5,lateral L
250,54,-15,lateral L
248,53,-13,lateral L
252,54,-7,lateral L
248,56,-12,lateral L
246,51,-11,lateral L
251,51,2,lateral L
249,52,-5,lateral L
253,55,-15,lateral L
248,53,-7,lateral L
250,57,-5,lateral L
248,58,-5,lateral L
250,49,-4,lateral L
253,50,-14,lateral L
250,56,-13,lateral L
243,52,-7,lateral L
247,51,-17,lateral L
246,56,-13,lateral L
247,53,-8,lateral L
248,51,-15,lateral L
248,54,-16,lateral L
250,56,-21,lateral L
250,50,-30,lateral L
248,53,-19,lateral L
249,56,-17,lateral L
249,56,-7,lateral L
250,55,-8,lateral L
251,55,-20,lateral L
249,56,-21,lateral L
241,54,-11,lateral L
246,53,-13,lateral L
252,55,-17,lateral L
248,56,-17,lateral L
251,52,-5,lateral L
252,52,-16,lateral L
245,55,-18,lateral L
247,51,-13,lateral L
248,52,-18,lateral L
245,52,-12,lateral L
245,53,-7,lateral L
248,56,-22,lateral L
250,55,-10,lateral L
246,55,-12,lateral L
245,55,-11,lateral L
248,53,-12,lateral L
249,57,-26,lateral L
243,56,-17,lateral L
251,53,-7,lateral L
253,54,-20,lateral L
249,57,-14,lateral L
243,54,-12,lateral L
252,54,-11,lateral L
251,58,-11,lateral L
251,56,-18,lateral L
246,54,0,lateral L
247,59,-18,lateral L
249,53,-12,lateral L
253,53,-9,lateral L
252,55,-17,lateral L
247,54,-19,lateral L
245,55,-13,lateral L
251,53,-20,lateral L
251,58,-8,lateral L
250,58,-18,lateral L
247,58,-8,lateral L
249,60,-14,lateral L
248,54,-23,lateral L
247,58,-20,lateral L
250,54,-11,lateral L
253,54,-16,lateral L
250,58,-18,lateral L
249,53,-23,lateral L
247,56,-22,lateral L
247,58,-11,lateral L
246,54,-11,lateral L
243,52,-19,lateral L
251,58,-15,lateral L
245,58,-19,lateral L
245,57,-11,lateral L
245,59,-14,lateral L
248,55,-13,lateral L
250,58,-23,lateral L
242,58,-19,lateral L
247,57,-10,lateral L
250,55,-22,lateral L
248,55,-18,lateral L
246,55,-21,lateral L
247,56,-17,lateral L
249,57,-16,lateral L
250,54,-12,lateral L
251,56,-18,lateral L
248,57,-17,lateral L
247,60,-18,lateral L
243,58,-18,lateral L
245,58,-11,lateral L
252,56,-19,lateral L
251,58,-15,lateral L
253,58,-12,lateral L
251,57,-14,lateral L
243,56,-11,lateral L
248,55,-16,lateral L
246,56,-9,lateral L
251,58,-15,lateral L
246,61,-14,lateral L
247,58,-10,lateral L
248,54,-14,lateral L
246,56,-15,lateral L
247,59,-10,lateral L
254,63,-17,lateral L
247,60,-15,lateral L
247,58,-11,lateral L
248,52,-9,lateral L
257,53,-14,lateral L
252,57,-17,lateral L
251,58,-7,lateral L
253,60,-19,lateral L
241,61,-15,lateral L
243,61,-20,lateral L
243,59,-14,lateral L
246,57,-20,lateral L
247,54,-15,lateral L
245,54,-20,lateral L
245,53,-16,lateral L
247,56,-15,lateral L
249,59,-22,lateral L
249,57,-23,lateral L
249,63,-20,lateral L
252,60,-23,lateral L
243,60,-7,lateral L
244,62,-20,lateral L
248,54,-15,lateral L
248,55,-14,lateral L
246,53,-5,lateral L
250,55,-10,lateral L
249,53,-8,lateral L
250,56,-11,lateral L
254,57,-20,lateral L
247,57,-14,lateral L
246,57,-16,lateral L
247,57,-22,lateral L
248,56,-17,lateral L
248,57,-15,lateral L
251,58,-14,lateral L
251,58,-17,lateral L
251,60,-16,lateral L
248,60,-16,lateral L
245,58,-2,lateral L
244,62,-18,lateral L
249,56,-12,lateral L
251,56,-12,lateral L
250,60,-18,lateral L
242,56,-15,lateral L
244,56,-17,lateral L
250,58,-22,lateral L
246,58,-23,lateral L
247,55,-13,lateral L
244,57,-19,lateral L
248,60,-21,lateral L
246,60,-26,lateral L
249,62,-24,lateral L
250,59,-12,lateral L
254,60,-15,lateral L
247,60,-29,lateral L
249,57,-14,lateral L
254,57,-16,lateral L
251,55,-15,lateral L
249,59,-21,lateral L
245,64,-19,lateral L
245,58,-13,lateral L
244,57,-14,lateral L
248,55,-22,lateral L
249,58,-23,lateral L
247,58,-9,lateral L
256,63,-16,lateral L
253,64,-21,lateral L
253,64,-20,lateral L
244,61,-9,lateral L
247,55,-8,lateral L
248,58,-21,lateral L
247,60,-22,lateral L
245,60,-8,lateral L
245,60,-5,lateral L
245,61,-13,lateral L
252,61,-16,lateral L
250,62,-21,lateral L
243,60,-22,lateral L
250,57,-16,lateral L
249,62,-15,lateral L
247,60,-14,lateral L
249,64,-16,lateral L
246,64,-11,lateral L
251,64,-12,lateral L
248,63,-10,lateral L
245,62,-9,lateral L
243,57,-6,lateral L
250,55,-8,lateral L
251,59,-8,lateral L
246,56,-16,lateral L
248,58,-15,lateral L
248,58,-8,lateral L
245,59,-20,lateral L
250,59,-11,lateral L
248,58,-19,lateral L
249,60,-15,lateral L
248,62,-19,lateral L
244,60,-18,lateral L
243,60,-8,lateral L
243,58,-11,lateral L
248,56,-15,lateral L
250,57,-22,lateral L
251,53,-12,lateral L
251,58,-17,lateral L
248,64,-13,lateral L
243,56,-11,lateral L
248,52,-11,lateral L
249,54,-8,lateral L
249,59,-22,lateral L
249,61,-11,lateral L
245,60,-9,lateral L
244,62,-7,lateral L
251,60,-5,lateral L
253,57,-10,lateral L
254,57,-9,lateral L
247,58,-4,lateral L
245,57,-5,lateral L
243,57,-4,lateral L
248,55,-2,lateral L
245,58,-5,lateral L
245,59,-7,lateral L
244,55,-10,lateral L
249,59,-11,lateral L
247,55,-10,lateral L
250,54,-16,lateral L
248,57,-21,lateral L
252,51,-13,lateral L
245,53,-9,lateral L
254,62,-9,lateral L
250,56,-8,lateral L
245,56,-13,lateral L
245,55,6,lateral L
250,55,-12,lateral L
248,53,-17,lateral L
254,52,-14,lateral L
248,61,-12,lateral L
248,63,-19,lateral L
242,62,-14,lateral L
249,62,-8,lateral L
247,60,-8,lateral L
258,59,-15,lateral L
247,58,-11,lateral L
242,55,-10,lateral L
251,57,-17,lateral L
243,58,-21,lateral L
246,57,-12,lateral L
244,54,-9,lateral L
253,53,-16,lateral L
251,56,-10,lateral L
249,53,-17,lateral L
249,52,-7,lateral L
249,54,-17,lateral L
246,58,-4,lateral L
250,56,-15,lateral L
250,57,-15,lateral L
251,56,-8,lateral L
251,58,-18,lateral L
245,60,-17,lateral L
246,60,-14,lateral L
245,57,-3,lateral L
251,55,-9,lateral L
248,56,-17,lateral L
249,56,-10,lateral L
245,54,-1,lateral L
252,54,-12,lateral L
251,57,-14,lateral L
244,58,-17,lateral L
252,61,-18,lateral L
245,56,-12,lateral L
248,58,-9,lateral L
249,58,-4,lateral L
251,60,-8,lateral L
247,57,-1,lateral L
245,54,-4,lateral L
249,54,-14,lateral L
246,52,-17,lateral L
244,51,-15,lateral L
245,53,-15,lateral L
244,52,-4,lateral L
250,55,-10,lateral L
248,55,-14,lateral L
248,59,-8,lateral L
248,61,2,lateral L
250,61,-2,lateral L
250,60,-8,lateral L
251,54,-12,lateral L
251,55,-18,lateral L
250,53,-19,lateral L
247,56,-9,lateral L
244,53,-4,lateral L
248,53,-7,lateral L
249,54,-11,lateral L
253,57,-12,lateral L
246,51,-9,lateral L
248,48,-7,lateral L
248,49,-13,lateral L
249,54,-9,lateral L
249,54,-8,lateral L
253,56,-15,lateral L
247,57,-16,lateral L
244,59,-12,lateral L
250,56,-11,lateral L
253,52,-7,lateral L
254,56,-11,lateral L
249,56,-7,lateral L
244,55,-9,lateral L
250,53,-9,lateral L
246,53,-7,lateral L
247,54,-17,lateral L
252,56,-14,lateral L
245,57,-9,lateral L
248,56,-8,lateral L
248,51,-6,lateral L
252,50,-10,lateral L
253,56,-18,lateral L
251,56,-10,lateral L
248,56,-15,lateral L
247,56,-7,lateral L
247,54,-6,lateral L
247,51,-8,lateral L
246,52,-1,lateral L
251,52,-13,lateral L
258,54,-8,lateral L
247,54,-13,lateral L
248,51,-4,lateral L
247,55,-18,lateral L
251,58,-4,lateral L
248,55,-8,lateral L
252,50,-15,lateral L
247,55,-16,lateral L
244,52,-1,lateral L
248,53,-2,lateral L
254,53,-11,lateral L
254,57,-16,lateral L
252,54,-10,lateral L
247,52,-12,lateral L
251,51,-10,lateral L
254,50,-3,lateral L
252,54,-10,lateral L
251,53,-10,lateral L
251,56,-10,lateral L
248,53,-1,lateral L
251,50,-3,lateral L
253,52,-10,lateral L
248,54,-6,lateral L
251,54,-12,lateral L
244,55,-12,lateral L
250,51,-16,lateral L
253,57,-19,lateral L
247,55,-11,lateral L
248,56,-6,lateral L
252,54,-6,lateral L
253,50,-4,lateral L
248,49,-2,lateral L
254,51,-1,lateral L
253,51,-10,lateral L
247,54,-8,lateral L
250,52,2,lateral L
250,52,-13,lateral L
249,52,-8,lateral L
249,53,1,lateral L
249,50,5,lateral L
250,54,-4,lateral L
247,54,-14,lateral L
245,52,-7,lateral L
253,48,-8,lateral L
251,49,-7,lateral L
252,53,-12,lateral L
248,52,-5,lateral L
246,49,-7,lateral L
247,49,-16,lateral L
247,52,-9,lateral L
254,46,-4,lateral L
253,50,-12,lateral L
246,55,-5,lateral L
241,55,2,lateral L
249,51,-7,lateral L
250,50,-2,lateral L
252,52,-5,lateral L
250,52,-1,lateral L
247,47,6,lateral L
254,49,-4,lateral L
254,50,-12,lateral L
253,51,-16,lateral L
247,51,-3,lateral L
246,49,2,lateral L
253,51,-13,lateral L
248,46,-19,lateral L
244,49,-13,lateral L
254,48,-5,lateral L
255,49,-1,lateral L
248,49,-4,lateral L
252,46,-13,lateral L
255,48,-6,lateral L
255,49,-10,lateral L
250,49,-7,lateral L
245,48,-2,lateral L
254,46,-8,lateral L
254,46,-13,lateral L
252,51,-7,lateral L
248,52,-6,lateral L
250,49,-4,lateral L
248,48,-2,lateral L
249,48,-3,lateral L
247,48,-9,lateral L
249,48,-1,lateral L
254,48,-11,lateral L
249,51,-11,lateral L
247,50,-9,lateral L
251,48,-2,lateral L
253,48,-10,lateral L
249,51,-6,lateral L
249,50,-7,lateral L
249,48,-10,lateral L
251,45,-10,lateral L
250,51,-8,lateral L
250,47,-2,lateral L
250,48,-7,lateral L
252,48,-8,lateral L
254,49,-6,lateral L
243,51,-4,lateral L
253,43,-8,lateral L
256,48,-12,lateral L
253,47,-8,lateral L
249,52,-15,lateral L
253,51,-11,lateral L
246,51,-8,lateral L
249,48,-1,lateral L
250,50,-18,lateral L
250,49,-11,lateral L
249,50,-9,lateral L
245,52,-4,lateral L
245,49,-10,lateral L
251,51,-6,lateral L
250,49,-11,lateral L
252,51,-1,lateral L
256,49,-8,lateral L
250,52,-6,lateral L
247,53,1,lateral L
250,50,-1,lateral L
253,49,-18,lateral L
255,47,-9,lateral L
250,46,-9,lateral L
255,52,-14,lateral L
250,53,-21,lateral L
248,49,-3,lateral L
249,49,-9,lateral L
248,51,-11,lateral L
250,52,4,lateral L
248,48,-2,lateral L
256,49,-5,lateral L
251,50,-12,lateral L
247,50,10,lateral L
250,47,-7,lateral L
252,49,-7,lateral L
254,46,-2,lateral L
253,52,-11,lateral L
253,53,-6,lateral L
248,52,-6,lateral L
250,51,-3,lateral L
252,48,-14,lateral L
248,52,-8,lateral L
244,52,-2,lateral L
252,49,-6,lateral L
251,50,-2,lateral L
249,53,-4,lateral L
246,53,-2,lateral L
242,52,-1,lateral L
253,51,-3,lateral L
257,52,-8,lateral L
251,53,-8,lateral L
253,53,-9,lateral L
247,52,6,lateral L
242,49,-1,lateral L
249,49,-15,lateral L
245,51,-6,lateral L
250,50,-4,lateral L
255,50,-12,lateral L
253,52,-16,lateral L
248,52,-9,lateral L
257,49,-4,lateral L
249,51,-5,lateral L
252,52,-15,lateral L
248,57,-8,lateral L
247,53,-6,lateral L
246,51,-3,lateral L
248,48,0,lateral L
255,47,-11,lateral L
254,52,-14,lateral L
247,50,-8,lateral L
249,52,-3,lateral L
251,50,0,lateral L
258,48,-12,lateral L
254,52,-13,lateral L
245,55,-7,lateral L
247,55,-10,lateral L
244,56,-7,lateral L
251,53,-6,lateral L
244,50,-11,lateral L
251,48,-3,lateral L
252,47,-2,lateral L
252,50,-5,lateral L
253,48,-11,lateral L
246,51,-8,lateral L
256,48,-9,lateral L
253,48,4,lateral L
252,46,-4,lateral L
250,50,-10,lateral L
248,50,-11,lateral L
252,48,-18,lateral L
248,47,-2,lateral L
252,46,-3,lateral L
253,49,-11,lateral L
249,52,-3,lateral L
251,53,-4,lateral L
252,50,3,lateral L
251,52,-12,lateral L
247,51,-4,lateral L
248,48,2,lateral L
253,50,3,lateral L
253,50,-8,lateral L
250,51,-23,lateral L
246,50,0,lateral L
247,49,-1,lateral L
254,45,-7,lateral L
253,49,-7,lateral L
256,49,-4,lateral L
250,51,-16,lateral L
247,50,-6,lateral L
253,48,-9,lateral L
250,50,-6,lateral L
246,50,-10,lateral L
245,51,-6,lateral L
247,49,-4,lateral L
251,49,-1,lateral L
249,46,-8,lateral L
252,47,-3,lateral L
251,48,-5,lateral L
253,48,-14,lateral L
254,48,-4,lateral L
249,50,-11,lateral L
250,53,-9,lateral L
249,49,-3,lateral L
250,47,5,lateral L
248,47,-6,lateral L
251,53,-6,lateral L
253,51,-17,lateral L
253,48,-4,lateral L
248,49,-10,lateral L
251,49,-1,lateral L
252,51,-23,lateral L
252,47,-7,lateral L
247,49,-9,lateral L
252,47,-5,lateral L
252,48,-12,lateral L
249,47,-9,lateral L
250,48,-6,lateral L
253,48,-5,lateral L
248,52,-9,lateral L
246,52,-15,lateral L
251,52,-9,lateral L
251,48,-6,lateral L
253,46,0,lateral L
250,50,-7,lateral L
241,49,-1,lateral L
251,49,-4,lateral L
249,50,-11,lateral L
253,50,-9,lateral L
252,48,-8,lateral L
252,51,-15,lateral L
246,51,3,lateral L
249,50,-3,lateral L
248,48,-1,lateral L
247,50,-9,lateral L
243,50,-6,lateral L
248,52,-8,lateral L
251,51,-9,lateral L
245,54,-2,lateral L
250,53,-2,lateral L
251,52,-3,lateral L
248,48,3,lateral L
249,46,3,lateral L
252,46,0,lateral L
252,48,-8,lateral L
251,47,-3,lateral L
256,48,-16,lateral L
250,49,-13,lateral L
250,49,-11,lateral L
247,52,-10,lateral L
246,54,-7,lateral L
248,51,-10,lateral L
246,54,-4,lateral L
249,48,-4,lateral L
248,50,3,lateral L
252,52,-12,lateral L
250,51,-15,lateral L
246,51,-8,lateral L
254,49,-7,lateral L
254,52,-13,lateral L
253,49,-13,lateral L
251,50,-15,lateral L
248,51,-4,lateral L
251,52,-7,lateral L
251,53,-13,lateral L
250,52,0,lateral L
251,53,-5,lateral L
246,52,-7,lateral L
249,53,-10,lateral L
248,51,1,lateral L
250,50,7,lateral L
249,51,-1,lateral L
251,50,-9,lateral L
249,53,-11,lateral L
245,53,-8,lateral L
250,53,-3,lateral L
252,51,-3,lateral L
253,50,-12,lateral L
250,49,-15,lateral L
253,52,-7,lateral L
251,53,-11,lateral L
248,56,-9,lateral L
245,56,-14,lateral L
251,52,-11,lateral L
247,55,-11,lateral L
250,52,-3,lateral L
250,49,-2,lateral L
248,51,-6,lateral L
248,49,-7,lateral L
249,49,-6,lateral L
247,49,0,lateral L
252,52,-13,lateral L
251,52,-4,lateral L
255,50,-10,lateral L
254,50,-5,lateral L
249,49,-13,lateral L
252,50,0,lateral L
252,52,-16,lateral L
249,54,-10,lateral L
245,56,-11,lateral L
247,53,2,lateral L
253,51,-15,lateral L
251,53,-11,lateral L
243,49,-1,lateral L
250,49,-11,lateral L
252,53,-19,lateral L
245,52,-5,lateral L
249,54,-5,lateral L
251,51,3,lateral L
252,50,-12,lateral L
247,54,-16,lateral L
250,54,-9,lateral L
250,53,-2,lateral L
250,52,-7,lateral L
246,54,-7,lateral L
251,54,-5,lateral L
249,53,-15,lateral L
251,52,-12,lateral L
249,50,-6,lateral L
250,50,-10,lateral L
250,48,-17,lateral L
250,50,-9,lateral L
250,47,-5,lateral L
251,53,-13,lateral L
247,51,-1,lateral L
246,52,-5,lateral L
252,47,-6,lateral L
249,50,-18,lateral L
253,52,-4,lateral L
251,51,-4,lateral L
252,51,-8,lateral L
247,53,-4,lateral L
251,49,-5,lateral L
250,51,-9,lateral L
247,52,-7,lateral L
247,51,-7,lateral L
250,51,-11,lateral L
246,54,-2,lateral L
252,48,0,lateral L
255,49,-13,lateral L
253,49,-15,lateral L
251,52,-16,lateral L
247,53,-6,lateral L
250,49,-4,lateral L
248,53,-13,lateral L
244,51,0,lateral L
250,51,-9,lateral L
249,51,-14,lateral L
251,54,-8,lateral L
248,54,-11,lateral L
249,51,-7,lateral L
243,51,0,lateral L
249,49,-8,lateral L
251,51,-5,lateral L
246,53,-13,lateral L
246,48,-4,lateral L
249,50,-12,lateral L
252,48,-11,lateral L
248,50,2,lateral L
252,51,0,lateral L
248,53,-6,lateral L
249,49,1,lateral L
254,51,-2,lateral L
245,51,-4,lateral L
252,52,-4,lateral L
249,54,-9,lateral L
254,53,-19,lateral L
249,52,-5,lateral L
250,48,-4,lateral L
252,50,-10,lateral L
249,52,-13,lateral L
247,52,-8,lateral L
254,49,-6,lateral L
254,48,-10,lateral L
251,52,-15,lateral L
250,51,-5,lateral L
249,50,-3,lateral L
253,50,-10,lateral L
251,48,-5,lateral L
253,47,-12,lateral L
247,50,0,lateral L
247,49,-11,lateral L
248,51,2,lateral L
252,47,-1,lateral L
253,49,-8,lateral L
249,48,-9,lateral L
250,48,-12,lateral L
249,49,-2,lateral L
250,46,-10,lateral L
253,52,-10,lateral L
249,52,-10,lateral L
250,52,-18,lateral L
252,53,-10,lateral L
255,50,-5,lateral L
249,51,-4,lateral L
250,50,-6,lateral L
249,52,-11,lateral L
252,50,-9,lateral L
254,49,-12,lateral L
249,51,-4,lateral L
250,48,-12,lateral L
255,46,2,lateral L
253,48,-14,lateral L
245,54,-5,lateral L
253,48,-5,lateral L
255,49,-11,lateral L
246,50,-6,lateral L
245,51,-3,lateral L
248,52,-4,lateral L
251,50,0,lateral L
255,48,-12,lateral L
251,49,-13,lateral L
248,51,-7,lateral L
250,50,-1,lateral L
254,49,-11,lateral L
250,53,-16,lateral L
249,46,-14,lateral L
245,49,4,lateral L
245,48,-1,lateral L
249,49,3,lateral L
253,51,-10,lateral L
253,49,-8,lateral L
251,53,-10,lateral L
252,51,-16,lateral L
248,52,-8,lateral L
251,48,-7,lateral L
252,46,-2,lateral L
255,48,-9,lateral L
247,50,-9,lateral L
248,50,-10,lateral L
252,50,-13,lateral L
253,48,-8,lateral L
250,49,-7,lateral L
244,52,-13,lateral L
253,49,-10,lateral L
248,49,-6,lateral L
250,49,-1,lateral L
256,51,-19,lateral L
259,47,-16,lateral L
252,52,-15,lateral L
243,49,-14,lateral L
250,47,-9,lateral L
249,51,-3,lateral L
254,52,-11,lateral L
255,51,-6,lateral L
248,50,-9,lateral L
251,47,-13,lateral L
250,45,-4,lateral L
253,48,-8,lateral L
247,48,-11,lateral L
253,51,-9,lateral L
252,52,-10,lateral L
249,52,2,lateral L
251,52,-18,lateral L
251,53,-9,lateral L
247,56,-10,lateral L
250,53,1,lateral L
249,51,-3,lateral L
250,49,-4,lateral L
254,48,-8,lateral L
247,50,-7,lateral L
245,49,0,lateral L
252,50,-6,lateral L
251,47,-13,lateral L
252,50,-13,lateral L
248,49,-11,lateral L
251,53,-11,lateral L
247,52,-8,lateral L
241,53,2,lateral L
250,49,-4,lateral L
250,50,-2,lateral L
252,53,-5,lateral L
246,51,-10,lateral L
255,49,-7,lateral L
252,50,-8,lateral L
248,50,-17,lateral L
246,52,-6,lateral L
246,49,-3,lateral L
252,51,3,lateral L
252,51,-6,lateral L
252,51,-14,lateral L
247,53,-11,lateral L
249,48,-2,lateral L
251,49,1,lateral L
251,45,-10,lateral L
257,48,-9,lateral L
249,50,-11,lateral L
250,47,-13,lateral L
